lado;j;i;dt;dia;score;cDiv;cAbs;cClx;cFlip;cCmp;cPav;y;bars
1;17074;17075;2026-08-07 15:59:58.510;2026-08-07;19,75222592235059;0,0;0,0;0,32507419741168625;1,0;0,0;1,0;1,0;3,0
-1;17079;17080;2026-08-07 16:06:05.761;2026-08-07;2,912063339485012;0,0;0,0;0,05322644054780263;0,42365783563157633;0,1315270123050933;0,0;0,0;1,0
-1;17080;17081;2026-08-07 16:15:23.649;2026-08-07;22,99471050089874;0,0;0,179424654340016;0,29950948728629384;0,0;0,0;0,9523809523809526;1,0;4,0
1;17081;17082;2026-08-07 16:19:04.355;2026-08-07;23,955718725716707;0,35;0,0;0,22547200947194224;1,0;0,0;0,8441558441558441;0,0;1,0
-1;17082;17083;2026-08-07 16:19:28.729;2026-08-07;8,238014291217281;0,0;0,0;0,09852067752924128;0,5219734648445492;0,5282393965340043;0,0;0,0;5,0
-1;17083;17084;2026-08-07 16:24:33.838;2026-08-07;36,94451676524085;0,6;0,09037462510184217;0,3228383712564933;0,642180282853776;0,0;1,0;0,0;3,0
1;17085;17086;2026-08-07 16:26:46.340;2026-08-07;4,171603168548966;0,0;0,0;0,10625620078562442;0,5269260383784016;0,09839171449802332;0,0;1,0;3,0
1;17086;17087;2026-08-07 16:30:22.940;2026-08-07;17,377118487151623;0,0;0,038959170082112846;0,24656426849915264;0,9335176136308921;0,0;0,9006211180124223;1,0;3,0
-1;17091;17092;2026-08-07 16:33:16.287;2026-08-07;8,781487897402547;0,0;0,0;0,11301597599742975;0,9064303517944232;0,5391008617479655;0,0;1,0;5,0
-1;17092;17093;2026-08-07 16:35:36.478;2026-08-07;30,940969796074135;0,6;0,0;0,24998037848385654;0,1868033210037766;0,0;0,8441558441558441;1,0;5,0
1;17094;17095;2026-08-07 16:46:43.477;2026-08-07;19,43991630242911;0,35;0,0;0,35633054341430376;0,6719237613193112;0,0;0,0;0,0;1,0
1;17095;17096;2026-08-07 16:48:45.974;2026-08-07;24,27493334246602;0,35;0,0;0,23611249669691922;0,0;0,0;0,8441558441558441;0,0;2,0
-1;17096;17097;2026-08-07 17:00:01.562;2026-08-07;34,61528027848942;0,35;0,13032214945644224;0,42024088473594556;1,0;0,0;1,0;1,0;3,0
1;17101;17102;2026-08-07 17:52:12.541;2026-08-07;22,548332896053683;0,0;0,04844214614668656;0,3779093080795507;0,0;0,0;1,0;1,0;2,0
-1;17102;17103;2026-08-07 18:10:06.150;2026-08-07;33,78665328360275;0,35;0,16110282304151852;0,36696942358549295;0,0;0,0;1,0;0,0;2,0
-1;17107;17108;2026-08-10 09:02:55.320;2026-08-10;35,747438349518085;0,6;0,04782650164298665;0,31839252694811404;-0,0;0,0;1,0;1,0;2,0
1;17113;17114;2026-08-10 09:02:55.758;2026-08-10;13,32222936454433;0,35;0,18288917458177326;0,0;0,14075753419239592;0,0;0,0;0,0;1,0
-1;17114;17115;2026-08-10 09:02:56.334;2026-08-10;8,323246083407266;0,0;0,0;0,2774415361135755;1,0;0,0;0,0;0,0;1,0
-1;17115;17116;2026-08-10 09:02:56.675;2026-08-10;29,532320941683516;0,35;0,0;0,35941069805611725;0,0;0,0;1,0;0,0;2,0
1;17116;17117;2026-08-10 09:02:57.158;2026-08-10;26,111047796295516;0,35;0,0;0,2784945538723763;0,27783729299335297;0,0;0,9006211180124223;1,0;3,0
-1;17124;17125;2026-08-10 09:03:01.846;2026-08-10;29,68647771271532;0,0;0,18745910850861278;0,5;0,0;0,0;1,0;0,0;2,0
1;17125;17126;2026-08-10 09:03:02.255;2026-08-10;27,212470237901208;0,35;0,10506372139775351;0,24647729204663096;1,0;0,0;0,8441558441558441;1,0;3,0
-1;17129;17130;2026-08-10 09:03:03.123;2026-08-10;15,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;1,0
-1;17130;17131;2026-08-10 09:03:04.372;2026-08-10;37,48510714469203;0,6;0,06884663912982092;0,3587980388815503;0,0;0,0;1,0;0,0;2,0
1;17131;17132;2026-08-10 09:03:05.643;2026-08-10;39,23742763619523;0,35;0,26751003774163995;0,4599892230884743;0,0;0,0;1,0;0,0;3,0
-1;17134;17135;2026-08-10 09:03:14.043;2026-08-10;40,0;0,6;0,0;0,5;0,0;0,0;1,0;1,0;2,0
1;17135;17136;2026-08-10 09:03:15.235;2026-08-10;32,89889294128951;0,0;0,32187695128726;0,49506563863693376;0,0;0,0;1,0;0,0;2,0
1;17141;17142;2026-08-10 09:03:28.271;2026-08-10;41,25815320741337;0,6;0,13441170936894703;0,4299286824396566;0,1697066919308565;0,0;1,0;0,0;6,0
-1;17142;17143;2026-08-10 09:03:33.677;2026-08-10;34,66584590755345;0,35;0,24923875567245454;0,3228292338580695;0,0;0,0;1,0;1,0;4,0
1;17145;17146;2026-08-10 09:03:51.971;2026-08-10;24,679974967602558;0,35;0,0;0,2307921262492778;0,08055134035651772;0,0;0,9006211180124223;0,0;2,0
-1;17146;17147;2026-08-10 09:04:03.466;2026-08-10;39,9559102400191;0,6;0,17294002439768075;0,3544136543359028;1,0;0,0;1,0;0,0;7,0
1;17149;17150;2026-08-10 09:04:09.318;2026-08-10;25,696219772689783;0,0;0,27991574292458277;0,2899442066525071;0,0;0,0;1,0;1,0;3,0
-1;17151;17152;2026-08-10 09:04:25.230;2026-08-10;24,67141866717113;0,35;0,0;0,23050691623489694;0,02293730638677162;0,0;0,9006211180124223;0,0;2,0
1;17152;17153;2026-08-10 09:04:32.677;2026-08-10;28,090843535737207;0,0;0,2599389807354614;0,3864123005783557;0,5561644299412764;0,0;1,0;1,0;3,0
-1;17157;17158;2026-08-10 09:05:31.129;2026-08-10;7,09704907629093;0,0;0,0;0,0;0,49593580301469;0,7097049076290929;0,0;1,0;3,0
-1;17158;17159;2026-08-10 09:05:55.247;2026-08-10;17,188957468399355;0,0;0,0;0,25550493148632764;0,5106899075650483;0,0;0,9523809523809526;1,0;3,0
1;17163;17164;2026-08-10 09:07:11.538;2026-08-10;7,313464806036932;0,0;0,0;0,24378216020123106;0,7144044150611422;0,0;0,0;0,0;1,0
1;17164;17165;2026-08-10 09:07:19.323;2026-08-10;12,117007601092096;0,0;0,009534917162653266;0,1105930705474731;0,0;0,07377133039008905;0,7823129251700681;0,0;2,0
-1;17165;17166;2026-08-10 09:08:34.209;2026-08-10;31,691853501317436;0,35;0,1175593043832642;0,33342902972452776;0,2050374639040058;0,0;1,0;1,0;3,0
1;17169;17170;2026-08-10 09:10:04.651;2026-08-10;8,219996146468686;0,0;0,0;0,05142629275243116;0,31949185059211116;0,6677207363895752;0,0;0,0;1,0
1;17170;17171;2026-08-10 09:12:21.301;2026-08-10;22,5112125484802;0,0;0,1863465249082612;0,26175164752578894;0,0;0,0;1,0;0,0;2,0
-1;17170;17171;2026-08-10 09:12:21.301;2026-08-10;16,602549425773667;0,35;0,0;0,26175164752578894;0,4942609248183172;0,0;0,0;1,0;3,0
-1;17171;17172;2026-08-10 09:13:03.042;2026-08-10;28,710716624926366;0,35;0,09246260145369105;0,2549717196194697;0,0;0,0;1,0;1,0;3,0
1;17177;17178;2026-08-10 09:19:44.236;2026-08-10;7,084781461214993;0,0;0,0;0,015853400356385418;0,48485080891746196;0,6609179450523431;0,0;0,0;1,0
1;17178;17179;2026-08-10 09:20:44.649;2026-08-10;32,83370027159008;0,6;0,0;0,2611233423863361;0,0;0,0;1,0;1,0;2,0
-1;17178;17179;2026-08-10 09:20:44.649;2026-08-10;16,583700271590082;0,35;0,0;0,2611233423863361;0,9523018455601198;0,0;0,0;0,0;1,0
-1;17179;17180;2026-08-10 09:21:09.392;2026-08-10;21,904089773252103;0,35;0,0;0,12135301982253832;0,0;0,10719407370175092;0,8441558441558441;0,0;2,0
-1;17186;17187;2026-08-10 09:22:20.963;2026-08-10;10,703299745628557;0,0;0,0;0,0648504854326103;0,4205519976706699;0,875778518265025;0,0;1,0;3,0
-1;17187;17188;2026-08-10 09:23:34.104;2026-08-10;23,965071233105533;0,0;0,20728181728877368;0,2927675266962064;0,878548611301121;0,0;1,0;0,0;7,0
1;17190;17191;2026-08-10 09:25:33.321;2026-08-10;9,58130008863511;0,35;0,0;0,0;0,7194023427118378;0,08313000886351105;0,0;0,0;1,0
1;17191;17192;2026-08-10 09:27:06.299;2026-08-10;20,9219976094327;0,35;0,0;0,12176448903207739;0,0;0,06959336867696983;0,7823129251700681;1,0;2,0
-1;17192;17193;2026-08-10 09:28:16.259;2026-08-10;33,70752266309904;0,35;0,1509792332400307;0,3727680610699424;0,0;0,0;1,0;0,0;2,0
1;17193;17194;2026-08-10 09:29:48.567;2026-08-10;50,28468379114426;1,0;0,12611318149674502;0,40439514179085445;0,4861239691834935;0,0;1,0;1,0;3,0
-1;17198;17199;2026-08-10 09:30:54.087;2026-08-10;6,844913269318102;0,0;0,0;0,07783728589695516;0,4802656823905055;0,4509794692409448;0,0;1,0;3,0
-1;17199;17200;2026-08-10 09:31:14.108;2026-08-10;22,066538628927727;0,0;0,10297792451964938;0,3164030171978831;0,1002128588053333;0,0;1,0;0,0;5,0
1;17203;17204;2026-08-10 09:35:40.077;2026-08-10;36,589923253239455;0,35;0,19608919698888688;0,4312564442839095;0,7446704263118598;0,0;1,0;0,0;3,0
-1;17206;17207;2026-08-10 09:36:55.497;2026-08-10;31,06104423025919;0,35;0,09493620404795385;0,33125463763534485;0,5046509080130138;0,0;1,0;1,0;9,0
1;17208;17209;2026-08-10 09:43:31.055;2026-08-10;22,04527541110199;0,35;0,0;0,44317584703673285;0,7557531167982888;0,0;0,0;0,0;1,0
1;17209;17210;2026-08-10 09:44:17.717;2026-08-10;23,15772876517726;0,35;0,0;0,19324332996000712;0,0;0,016887042481860313;0,8441558441558441;0,0;6,0
1;17211;17212;2026-08-10 09:49:41.471;2026-08-10;3,1780609982710875;0,0;0,0;0,0;0,47744608357108964;0,3178060998271087;0,0;0,0;3,0
1;17212;17213;2026-08-10 09:56:12.571;2026-08-10;21,102489088408937;0,0;0,07423901389124041;0,3082171247042642;1,0;0,0;1,0;0,0;1,0
-1;17213;17214;2026-08-10 09:56:15.606;2026-08-10;18,051673925507465;0,35;0,0;0,10074389729740052;0,8393538967149954;0,627935700658545;0,0;1,0;3,0
-1;17214;17215;2026-08-10 09:56:49.376;2026-08-10;23,723707634939405;0,35;0,0;0,21773830644603206;0,4042405536001685;0,0;0,8441558441558441;1,0;3,0
1;17218;17219;2026-08-10 10:00:22.631;2026-08-10;8,808629784008179;0,0;0,0;0,29362099280027265;0,41845914024076586;0,0;0,0;0,0;1,0
1;17219;17220;2026-08-10 10:01:46.416;2026-08-10;23,234589280224824;0,0;0,11868789126219319;0,34224639995566636;0,0;0,0;1,0;0,0;2,0
1;17223;17224;2026-08-10 10:03:32.103;2026-08-10;6,605901426186235;0,0;0,0;0,20461166083223736;0,5357956772651358;0,046755160121911436;0,0;0,0;3,0
1;17224;17225;2026-08-10 10:04:01.240;2026-08-10;34,858341667986835;0,6;0,02670974187707178;0,3222262865750173;0,2578706409612853;0,0;0,9523809523809526;0,0;1,0
-1;17225;17226;2026-08-10 10:05:04.399;2026-08-10;21,47340751558173;0,35;0,0;0,42411358385272435;0,680307347888248;0,0;0,0;0,0;3,0
-1;17226;17227;2026-08-10 10:05:35.608;2026-08-10;24,037538197665377;0,35;0,0;0,22819932520356448;0,9609157763000494;0,0;0,8441558441558441;0,0;1,0
1;17227;17228;2026-08-10 10:05:51.524;2026-08-10;6,313474412982991;0,0;0,0;0,05605419307156601;0,6826931904403619;0,46318486208360105;0,0;1,0;5,0
1;17228;17229;2026-08-10 10:06:01.659;2026-08-10;17,302655643263382;0,0;0,0;0,295369906723498;1,0;0,0;0,8441558441558441;1,0;5,0
-1;17231;17232;2026-08-10 10:07:01.403;2026-08-10;25,002782140094656;0,0;0,051549760720540516;0,45713460406937145;0,0;0,0;1,0;0,0;2,0
1;17232;17233;2026-08-10 10:08:15.327;2026-08-10;30,20868682944215;0,35;0,055511446079420754;0,33569668924855434;1,0;0,0;1,0;0,0;5,0
-1;17236;17237;2026-08-10 10:09:09.280;2026-08-10;24,545409254796926;0,0;0,06047358977615454;0,4344523170131023;0,4711896684433619;0,0;1,0;0,0;3,0
1;17239;17240;2026-08-10 10:10:26.170;2026-08-10;36,760220301655536;0,35;0,1648223273962874;0,4629887372249451;1,0;0,0;1,0;0,0;1,0
-1;17240;17241;2026-08-10 10:10:26.997;2026-08-10;20,242984996185033;0,35;0,0;0,11142873884378658;0,6033912603442599;0,8150122830871436;0,0;0,0;7,0
-1;17241;17242;2026-08-10 10:11:03.417;2026-08-10;28,140166610972546;0,35;0,0;0,3130055536990849;0,6549711009323674;0,0;1,0;0,0;3,0
1;17243;17244;2026-08-10 10:11:28.097;2026-08-10;10,57944828495489;0,0;0,0;0,352648276165163;0,3904366444964301;0,0;0,0;1,0;9,0
1;17244;17245;2026-08-10 10:12:00.226;2026-08-10;34,11648566957526;0,6;0,16291333013392023;0,22006979915562713;0,15982222966067747;0,0;0,8441558441558441;0,0;1,0
-1;17246;17247;2026-08-10 10:15:24.789;2026-08-10;35,11209600800541;0,35;0,12282563641623723;0,44304850325331596;0,0;0,0;1,0;0,0;6,0
-1;17249;17250;2026-08-10 10:17:45.130;2026-08-10;25,852049141668395;0,0;0,16396847958960842;0,39176123839760624;1,0;0,0;1,0;0,0;1,0
1;17250;17251;2026-08-10 10:17:47.315;2026-08-10;12,20687840745789;0,0;0,0;0,10657405972821905;0,48886901694013496;0,9009656615611318;0,0;1,0;3,0
1;17251;17252;2026-08-10 10:19:20.240;2026-08-10;28,871961359524743;0,35;0,06252800666031622;0,28529203976722795;0,2705979404051578;0,0;1,0;1,0;3,0
-1;17257;17258;2026-08-10 10:21:39.792;2026-08-10;6,801857683716297;0,0;0,0;0,07581987642396222;0,7500035299150953;0,452726139099743;0,0;1,0;3,0
-1;17258;17259;2026-08-10 10:22:00.495;2026-08-10;33,21709199738916;0,6;0,0;0,28977608245265457;0,43610485022985873;0,0;0,9523809523809526;1,0;3,0
1;17264;17265;2026-08-10 10:28:09.404;2026-08-10;32,380149142414496;0,35;0,1250271039115048;0,3501490514875624;0,0;0,0;1,0;0,0;2,0
-1;17265;17266;2026-08-10 10:29:47.688;2026-08-10;30,699901365573044;0,35;0,10317430103578515;0,31235146132261393;1,0;0,0;1,0;1,0;3,0
1;17270;17271;2026-08-10 10:30:22.826;2026-08-10;9,121027337208202;0,0;0,0;0,2281330819718702;0,0;0,22770348780520966;0,0;0,0;3,0
-1;17272;17273;2026-08-10 10:30:29.598;2026-08-10;21,626855800858934;0,35;0,0;0,4292285266952979;0,3874944520039543;0,0;0,0;0,0;5,0
1;17272;17273;2026-08-10 10:30:29.598;2026-08-10;39,549058528413035;0,6;0,06688810910216389;0,4292285266952979;0,0;0,0;1,0;1,0;6,0
-1;17273;17274;2026-08-10 10:31:14.428;2026-08-10;30,583026580904374;0,35;0,16532709199777007;0,2725346585716866;1,0;0,0;0,9523809523809526;0,0;1,0
1;17274;17275;2026-08-10 10:31:15.101;2026-08-10;11,721087366083934;0,0;0,0;0,16853010956849762;0,3786849493180551;0,6665184079029007;0,0;0,0;1,0
1;17275;17276;2026-08-10 10:31:25.406;2026-08-10;20,37949175410207;0,0;0,1235208682669225;0,2949722343896395;0,0;7,445741813814609e-05;0,8441558441558441;1,0;2,0
-1;17276;17277;2026-08-10 10:31:50.104;2026-08-10;25,8187111863093;0,35;0,08490892169140354;0,21671321527555334;0,0;0,00030332441991685096;0,8441558441558441;0,0;2,0
1;17277;17278;2026-08-10 10:32:06.407;2026-08-10;34,069771488980514;0,6;0,011557325571805643;0,3085676275291949;0,6527543460329015;0,0;0,9523809523809526;1,0;3,0
-1;17281;17282;2026-08-10 10:33:26.795;2026-08-10;27,07107251573958;0,0;0,11576136754468584;0,47256794423741444;0,38821955391032886;0,0;1,0;0,0;1,0
1;17282;17283;2026-08-10 10:33:49.808;2026-08-10;18,912620392732236;0,35;0,0;0,3387540130910745;0,45936761366177925;0,0;0,0;1,0;3,0
1;17283;17284;2026-08-10 10:34:24.956;2026-08-10;28,38458504267579;0,35;0,07682445442769063;0,27300547193913316;0,5884581370099599;0,0;0,9523809523809526;1,0;5,0
-1;17287;17288;2026-08-10 10:35:16.490;2026-08-10;27,22577265786213;0,0;0,15854148911998125;0,4420745143287533;0,0;0,0;1,0;0,0;2,0
1;17288;17289;2026-08-10 10:36:03.397;2026-08-10;28,24831325163921;0,35;0,07799079395915616;0,267491129295026;0,9692079025665445;0,0;0,9523809523809526;1,0;3,0
-1;17293;17294;2026-08-10 10:37:32.499;2026-08-10;9,704425246834795;0,0;0,0;0,1439809943327546;0,5056882064776609;0,5384995416852159;0,0;0,0;3,0
-1;17294;17295;2026-08-10 10:37:42.845;2026-08-10;38,39682698832539;0,6;0,05746131467036264;0,39867647071887746;0,28297699525706554;0,0;1,0;0,0;1,0
1;17296;17297;2026-08-10 10:40:13.776;2026-08-10;37,89494874152555;0,35;0,21374583619445997;0,46004342788880165;1,0;0,0;1,0;0,0;1,0
-1;17297;17298;2026-08-10 10:40:13.942;2026-08-10;12,337847610719773;0,0;0,0;0,14674565031804748;0,3991057666510243;0,7935478101178349;0,0;1,0;7,0
-1;17298;17299;2026-08-10 10:40:41.305;2026-08-10;25,54193439984205;0,35;0,122039951957382;0,1968545990707596;0,594637683794946;0,0012168377084026917;0,7823129251700681;0,0;3,0
1;17300;17301;2026-08-10 10:40:59.488;2026-08-10;6,552656790455987;0,0;0,0;0,18785288276269632;0,4231619113343059;0,09170703075750966;0,0;0,0;3,0
1;17301;17302;2026-08-10 10:41:12.622;2026-08-10;36,51926791407072;0,6;0,1399569973020801;0,300471060046483;0,46040170521962676;0,0;0,9006211180124223;0,0;1,0
-1;17302;17303;2026-08-10 10:41:30.583;2026-08-10;11,058883685928528;0,35;0,0;0,0;0,5908745052793868;0,23088836859285283;0,0;1,0;3,0
-1;17303;17304;2026-08-10 10:41:54.970;2026-08-10;26,550814124094764;0,35;0,007653466607877068;0,2867755426257871;0,747449188391985;0,0;0,9006211180124223;1,0;3,0
1;17311;17312;2026-08-10 10:45:44.252;2026-08-10;2,4869070930783934;0,0;0,0;0,043067858910913706;0,558236727810945;0,11948713257509823;0,0;0,0;1,0
1;17312;17313;2026-08-10 10:46:40.241;2026-08-10;30,760380458302322;0,6;0,0;0,24396073389146258;0,0;0,0;0,8441558441558441;0,0;2,0
-1;17313;17314;2026-08-10 10:47:49.340;2026-08-10;33,98529060797606;0,35;0,15834738861616623;0,37588686308573027;0,5679874939450887;0,0;1,0;1,0;3,0
1;17317;17318;2026-08-10 10:51:13.263;2026-08-10;8,167318244123047;0,0;0,0;0,27224394147076825;0,4597778484282781;0,0;0,0;0,0;5,0
1;17318;17319;2026-08-10 10:52:23.599;2026-08-10;15,107810687248595;0,0;0,04527495210551065;0,20431439845486055;0,9305200484649573;0,0023375679264331373;0,7823129251700681;0,0;3,0
-1;17321;17322;2026-08-10 10:54:46.573;2026-08-10;39,782903091446975;0,35;0,27361242182995865;0,4730864181899336;0,8990483890969545;0,0;1,0;1,0;3,0
1;17333;17334;2026-08-10 10:58:37.586;2026-08-10;15,0;0,0;0,0;0,5;0,1875807167243888;0,0;0,0;0,0;9,0
-1;17333;17334;2026-08-10 10:58:37.586;2026-08-10;41,18996382718777;0,35;0,2975985530875106;0,5;0,0;0,0;1,0;0,0;4,0
1;17334;17335;2026-08-10 10:59:04.168;2026-08-10;29,728225859798236;0,6;0,007162192175166804;0,2242013934572795;0,38348671970780474;0,0;0,7823129251700681;0,0;1,0
-1;17336;17337;2026-08-10 11:00:03.332;2026-08-10;43,8915986087505;0,6;0,2901719039120158;0,3879100336983367;0,0;0,0;1,0;1,0;6,0
1;17337;17338;2026-08-10 11:01:11.751;2026-08-10;29,132610493933456;0,35;0,06645685361000542;0,30657932099579327;0,9348445721788835;0,0;0,9523809523809526;0,0;1,0
-1;17339;17340;2026-08-10 11:02:06.048;2026-08-10;43,352609266704675;0,6;0,21730889277095353;0,43066289824769466;0,0;0,0;1,0;1,0;2,0
1;17340;17341;2026-08-10 11:02:28.236;2026-08-10;25,973857697275285;0,35;0,0;0,2739215505717019;0,0;0,0;0,9006211180124223;0,0;2,0
1;17346;17347;2026-08-10 11:07:21.678;2026-08-10;21,55710947421679;0,0;0,0;0,38523698247389304;1,0;0,0;1,0;1,0;3,0
-1;17350;17351;2026-08-10 11:08:17.895;2026-08-10;12,594865752167548;0,35;0,0;0,04114344174728319;0,6342521433319344;0,26105624997490523;0,0;0,0;1,0
-1;17351;17352;2026-08-10 11:09:33.230;2026-08-10;31,972183306639373;0,35;0,163896660279355;0,3200319091948656;0,0;0,0;0,9523809523809526;0,0;2,0
1;17352;17353;2026-08-10 11:11:26.200;2026-08-10;33,75;0,35;0,0;0,5;1,0;0,0;1,0;1,0;5,0
-1;17356;17357;2026-08-10 11:12:27.322;2026-08-10;36,60214321791702;0,6;0,011453048071385608;0,377193900537746;0,0;0,0;1,0;1,0;4,0
1;17357;17358;2026-08-10 11:13:52.818;2026-08-10;27,937275375707905;0,35;0,030659967652457022;0,2965655553528985;0,21995050929245308;0,0;0,9523809523809526;0,0;1,0
-1;17358;17359;2026-08-10 11:15:19.841;2026-08-10;3,6422989475293868;0,0;0,0;0,11223292596212993;0,8478584428812967;0,027531116866548893;0,0;1,0;3,0
-1;17359;17360;2026-08-10 11:15:47.355;2026-08-10;34,66727239483218;0,6;0,0;0,32224241316107277;0,7491446907752036;0,0;1,0;1,0;3,0
1;17363;17364;2026-08-10 11:16:38.222;2026-08-10;7,812136000927555;0,0;0,0;0,2604045333642518;0,5324970420347408;0,0;0,0;1,0;3,0
1;17364;17365;2026-08-10 11:17:17.602;2026-08-10;33,551315444016694;0,6;0,0;0,3009168640069056;0,7130349820910148;0,0;0,9523809523809526;1,0;3,0
-1;17368;17369;2026-08-10 11:18:46.688;2026-08-10;36,604094495836975;0,35;0,11416377983347906;0,5;0,5543727505198148;0,0;1,0;1,0;3,0
1;17372;17373;2026-08-10 11:21:18.464;2026-08-10;7,01599794977935;0,0;0,0;0,066764589392956;0,7128834608108994;0,5013060267990669;0,0;1,0;3,0
1;17373;17374;2026-08-10 11:21:50.889;2026-08-10;30,68122515610102;0,6;0,0;0,24132222381808596;0,7700405428535183;0,0;0,8441558441558441;0,0;5,0
-1;17376;17377;2026-08-10 11:22:05.496;2026-08-10;17,97121298935487;0,35;0,0;0,13535073844808387;0,49545800838418597;0,5160690835912355;0,0;1,0;3,0
-1;17377;17378;2026-08-10 11:24:17.914;2026-08-10;26,277979404267896;0,35;0,08118815845419272;0,23522390004515442;0,4828055271032064;0,0;0,8441558441558441;0,0;3,0
1;17380;17381;2026-08-10 11:32:29.100;2026-08-10;29,016927161743624;0,0;0,16067708646974493;0,5;0,9500250147941635;0,0;1,0;1,0;3,0
-1;17388;17389;2026-08-10 11:36:33.365;2026-08-10;4,045111407941874;0,0;0,0;0,13411589469206192;0,7325118114087601;0,0021634567180016397;0,0;0,0;3,0
-1;17389;17390;2026-08-10 11:36:58.269;2026-08-10;34,21233138510442;0,6;0,0;0,3229507287098298;0,26166824611288547;0,0;0,9523809523809526;0,0;1,0
1;17391;17392;2026-08-10 11:41:59.118;2026-08-10;38,639583922422716;0,35;0,27249748074231417;0,43590489679549527;0,7005899291981822;0,0;1,0;0,0;1,0
-1;17392;17393;2026-08-10 11:42:33.951;2026-08-10;10,712510917361989;0,35;0,0;0,016626818899188916;0,6516541813497864;0,14637063503863235;0,0;0,0;1,0
-1;17393;17394;2026-08-10 11:43:30.317;2026-08-10;22,801819962943043;0,35;0,0;0,20512049479515462;0,0;0,007507586738772298;0,7823129251700681;0,0;2,0
1;17394;17395;2026-08-10 11:44:19.871;2026-08-10;39,95853842773559;0,35;0,294865528427677;0,4612300072347887;1,0;0,0;1,0;1,0;3,0
-1;17401;17402;2026-08-10 11:49:59.513;2026-08-10;22,276145212582406;0,0;0,0;0,40920484041941346;1,0;0,0;1,0;1,0;3,0
1;17408;17409;2026-08-10 11:55:28.328;2026-08-10;10,007394919185584;0,0;0,0;0,11296542517058246;0,6027607080542052;0,6618432164068111;0,0;1,0;3,0
1;17409;17410;2026-08-10 11:56:29.168;2026-08-10;32,52676801021354;0,6;0,06790311241660899;0,24625439194132903;1,0;0,0;0,8441558441558441;1,0;3,0
-1;17413;17414;2026-08-10 11:56:56.804;2026-08-10;16,245547384827404;0,35;0,0;0,09881298215915998;0,698362039682688;0,45311579200526053;0,0;1,0;3,0
-1;17414;17415;2026-08-10 11:58:51.459;2026-08-10;26,68065148317853;0,35;0,0;0,29748134343514354;0,20566439813519607;0,0;0,9006211180124223;1,0;5,0
1;17417;17418;2026-08-10 12:02:19.790;2026-08-10;37,85800599562555;0,35;0,16432023982502203;0,5;0,0;0,0;1,0;0,0;2,0
-1;17418;17419;2026-08-10 12:07:39.268;2026-08-10;29,339082049077902;0,35;0,0010200112854928944;0,3521193922313526;0,5526114991758991;0,0;1,0;0,0;5,0
1;17421;17422;2026-08-10 12:10:15.191;2026-08-10;9,321122653066654;0,0;0,0;0,31070408843555514;0,6146015309958041;0,0;0,0;1,0;3,0
1;17422;17423;2026-08-10 12:11:23.437;2026-08-10;33,468857742132165;0,6;0,09566434949449196;0,25452301877371414;1,0;0,0;0,8441558441558441;1,0;3,0
-1;17426;17427;2026-08-10 12:16:42.023;2026-08-10;25,03493444482006;1,0;0,0;0,0;0,6345961650091925;0,0034934444820058797;0,0;0,0;1,0
-1;17427;17428;2026-08-10 12:17:17.657;2026-08-10;46,64896267471559;1,0;0,0;0,3882987558238529;0,0;0,0;1,0;0,0;2,0
1;17428;17429;2026-08-10 12:18:52.696;2026-08-10;38,45868880334088;0,35;0,201351885979502;0,4891630551284444;0,12215002930903655;0,0;1,0;1,0;5,0
-1;17430;17431;2026-08-10 12:23:02.940;2026-08-10;3,4805345590407524;0,0;0,0;0,10518797178444333;0,43046154780043433;0,032489540550745225;0,0;0,0;1,0
-1;17431;17432;2026-08-10 12:24:45.760;2026-08-10;21,695585688936106;0,0;0,02486512850296596;0,36913191587873195;0,0;0,0;1,0;0,0;2,0
1;17432;17433;2026-08-10 12:26:53.283;2026-08-10;39,47441047451676;0,35;0,2681110711998896;0,46738778981731727;0,7226798620068885;0,0;1,0;1,0;3,0
-1;17437;17438;2026-08-10 12:29:39.838;2026-08-10;37,64538838832714;0,6;0,005755142423769066;0,41671699425776393;0,5870522053372128;0,0;1,0;1,0;3,0
1;17446;17447;2026-08-10 12:51:38.923;2026-08-10;44,10520584935232;0,6;0,16420823397409295;0,5;0,0;0,0;1,0;0,0;2,0
1;17450;17451;2026-08-10 13:07:26.196;2026-08-10;36,7036903234371;0,6;0,0;0,39012301078123657;1,0;0,0;1,0;1,0;5,0
-1;17452;17453;2026-08-10 13:08:06.800;2026-08-10;14,968834659131284;0,35;0,0;0,09795255981438142;0,5638294366817016;0,32802578646998426;0,0;0,0;1,0
-1;17453;17454;2026-08-10 13:11:50.685;2026-08-10;27,512832194550864;0,35;0,04517202726989409;0,28757734442264293;0,0;0,0;0,9006211180124223;0,0;2,0
1;17454;17455;2026-08-10 13:16:27.874;2026-08-10;30,975701704846337;0,35;0,02544415652090588;0,38631992639412294;0,44220658024782317;0,0;1,0;0,0;1,0
-1;17456;17457;2026-08-10 13:23:51.411;2026-08-10;27,884595609883316;0,0;0,11538382439533264;0,5;1,0;0,0;1,0;0,0;5,0
1;17458;17459;2026-08-10 13:28:19.721;2026-08-10;7,930165612952569;0,0;0,0;0,26433885376508565;0,7535458895950625;0,0;0,0;0,0;1,0
1;17459;17460;2026-08-10 13:29:26.944;2026-08-10;29,247149752523956;0,6;0,0;0,20716606183457392;0,0;0,020903864578605928;0,7823129251700681;1,0;2,0
