dt;o;h;l;c;agb;ags;dur;qt;trd;dirn;is_rev;seq_before;wick;wick_net;trav;brk;newday;sujo;ok;dur_eff;agtot;unk_share;avg_trd;hora;dpos;minac;elig_ntsl;sinal;y;bars
2026-08-06 10:06:23.755;176900,0;176955,0;176850,0;176850,0;1830,0;3660,0;0,1;8250,0;2722,0;-1;1;3;11,0;1,0;21,0;0;0;0;1;0,1;5490,0;0,33454545454545453;3,0308596620132255;10,1;0,3233766233766234;62,040000000000035;1;1;0,0;3,0
2026-08-06 10:59:33.336;176950,0;177020,0;176900,0;176900,0;13968,0;19377,0;0,85;45889,0;12180,0;-1;1;3;14,0;4,0;24,0;0;0;0;1;0,85;33345,0;0,273355270326222;3,767569786535304;10,983333333333333;0,2974025974025974;113,5999999999999;1;1;1,0;3,0
2026-08-06 11:03:25.186;176850,0;176935,0;176800,0;176800,0;10709,0;13676,0;0,63;31910,0;9294,0;-1;1;3;17,0;7,0;27,0;0;0;0;1;0,63;24385,0;0,23581949232215607;3,433397891112546;11,05;0,34935064935064936;117,38999999999989;1;1;0,0;1,0
2026-08-06 11:05:10.255;176950,0;177025,0;176900,0;176900,0;15220,0;18898,0;1,4;46364,0;13432,0;-1;1;3;15,0;5,0;25,0;0;0;0;1;1,4;34118,0;0,2641273401777241;3,4517569982132223;11,083333333333334;0,2974025974025974;119,10999999999987;1;1;0,0;1,0
2026-08-06 11:11:15.796;176900,0;176960,0;176850,0;176850,0;5058,0;8873,0;0,6;19868,0;5634,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;0,6;13931,0;0,2988222266961949;3,526446574369897;11,183333333333334;0,3233766233766234;125,08999999999989;1;1;1,0;3,0
2026-08-06 11:17:00.435;176800,0;176860,0;176750,0;176750,0;4415,0;7265,0;0,3;15711,0;4244,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;0,3;11680,0;0,25657182865508243;3,701932139491046;11,283333333333333;0,37532467532467534;130,76999999999987;1;1;0,0;5,0
2026-08-06 11:22:32.450;176850,0;176915,0;176800,0;176800,0;13768,0;15535,0;0,83;39963,0;10560,0;-1;1;3;13,0;3,0;23,0;0;0;0;1;0,83;29303,0;0,26674674073518007;3,784375;11,366666666666667;0,34935064935064936;136,2399999999999;1;1;0,0;1,0
2026-08-06 11:30:11.876;176950,0;177025,0;176900,0;176900,0;18346,0;21801,0;1,62;54310,0;14778,0;-1;1;3;15,0;5,0;25,0;0;0;0;1;1,62;40147,0;0,26078070336954523;3,675057517932061;11,5;0,2974025974025974;143,8599999999999;1;1;0,0;3,0
2026-08-06 12:20:00.824;177000,0;177055,0;176950,0;176950,0;3797,0;10251,0;0,5;21612,0;5793,0;-1;1;3;11,0;1,0;21,0;0;0;0;1;0,5;14048,0;0,3499907458819175;3,730709476954946;12,333333333333334;0,2714285714285714;193,23999999999992;1;1;0,0;5,0
2026-08-06 12:52:32.791;176800,0;176870,0;176750,0;176750,0;5402,0;10529,0;0,35;21896,0;5880,0;-1;1;4;14,0;4,0;24,0;0;0;0;1;0,35;15931,0;0,2724241870661308;3,723809523809524;12,866666666666667;0,37532467532467534;225,60999999999993;1;1;1,0;3,0
2026-08-06 13:32:16.179;176400,0;176490,0;176350,0;176350,0;34393,0;42997,0;6,25;109560,0;29403,0;-1;1;3;18,0;8,0;28,0;0;0;0;1;6,25;77390,0;0,29362906170135084;3,7261503928170594;13,533333333333333;0,44772727272727275;265,19999999999993;1;1;1,0;3,0
2026-08-06 14:53:34.231;176450,0;176550,0;176400,0;176400,0;45379,0;56349,0;6,72;140715,0;36528,0;-1;1;6;20,0;10,0;30,0;0;0;0;1;6,72;101728,0;0,27706356820523753;3,8522503285151117;14,883333333333333;0,37904967602591794;346,36999999999995;1;1;1,0;5,0
2026-08-06 15:30:01.596;176400,0;176475,0;176350,0;176350,0;18419,0;22279,0;2,3;55618,0;13444,0;-1;1;3;15,0;5,0;25,0;0;0;0;1;2,3;40698,0;0,26825847747132225;4,137012793811365;15,5;0,4006479481641469;382,74999999999994;1;1;0,0;1,0
2026-08-07 10:34:34.464;175600,0;175685,0;175550,0;175550,0;7445,0;11858,0;0,2;25869,0;7707,0;-1;1;4;17,0;7,0;27,0;0;0;0;1;0,2;19303,0;0,2538173102941745;3,356558972362787;10,566666666666666;0,3360655737704918;89,43999999999993;1;1;1,0;3,0
2026-08-07 10:39:25.855;175350,0;175445,0;175300,0;175300,0;16163,0;17778,0;0,75;47370,0;13658,0;-1;1;3;19,0;9,0;29,0;0;0;0;1;0,75;33941,0;0,2834916613890648;3,468296968809489;10,65;0,41044776119402987;94,16999999999993;1;1;0,0;3,0
2026-08-07 10:41:30.947;175400,0;175480,0;175350,0;175350,0;6566,0;9603,0;0,32;21996,0;6876,0;-1;1;3;16,0;6,0;26,0;0;0;0;1;0,32;16169,0;0,2649118021458447;3,1989528795811517;10,683333333333334;0,3805970149253731;96,19999999999992;1;1;1,0;7,0
2026-08-07 11:10:57.910;174250,0;174310,0;174200,0;174200,0;6700,0;11000,0;0,28;23204,0;6079,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;0,28;17700,0;0,23720048267540078;3,8170751768382956;11,166666666666666;0,4528130671506352;125,2699999999999;1;1;1,0;3,0
2026-08-07 11:18:23.298;174200,0;174260,0;174150,0;174150,0;12739,0;16014,0;0,78;36050,0;9086,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;0,78;28753,0;0,20241331484049932;3,967642526964561;11,3;0,45878136200716846;132,6399999999999;1;1;1,0;5,0
2026-08-07 11:35:12.819;173800,0;173860,0;173750,0;173750,0;16304,0;24405,0;1,9;55488,0;15236,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;1,9;40709,0;0,2663458765859285;3,641900761354686;11,583333333333334;0,45348837209302323;149,34999999999994;1;1;1,0;3,0
2026-08-07 12:14:57.961;173000,0;173070,0;172950,0;172950,0;21258,0;27015,0;1,58;63803,0;16159,0;-1;1;4;14,0;4,0;24,0;0;0;0;1;1,58;48273,0;0,24340548250082283;3,9484497803081875;12,233333333333333;0,4520884520884521;188,81;1;1;0,0;5,0
2026-08-07 12:25:48.231;173250,0;173350,0;173200,0;173200,0;47789,0;58805,0;5,57;146420,0;38854,0;-1;1;8;20,0;10,0;30,0;0;0;0;1;5,57;106594,0;0,2719983608796612;3,7684665671488133;12,416666666666666;0,3906633906633907;199,56;1;1;0,0;1,0
2026-08-07 13:03:16.031;173100,0;173160,0;173050,0;173050,0;15370,0;22055,0;2,43;48964,0;12896,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;2,43;37425,0;0,2356629360346377;3,7968362282878414;13,05;0,4275184275184275;236,89000000000004;1;1;0,0;3,0
2026-08-07 13:40:13.476;172800,0;172875,0;172750,0;172750,0;17476,0;25188,0;2,38;59128,0;15515,0;-1;1;4;15,0;5,0;25,0;0;0;0;1;2,38;42664,0;0,27844675957245296;3,8110215920077346;13,666666666666666;0,4588235294117647;273,6900000000001;1;1;0,0;1,0
2026-08-07 14:43:01.035;172800,0;172875,0;172750,0;172750,0;90158,0;99407,0;19,25;260416,0;64312,0;-1;1;3;15,0;5,0;25,0;0;0;0;1;19,25;189565,0;0,27206853649545343;4,049259858191317;14,716666666666667;0,4588235294117647;336,3700000000002;1;1;1,0;9,0
2026-08-07 16:06:05.761;172600,0;172670,0;172550,0;172550,0;45918,0;52258,0;9,28;128236,0;33774,0;-1;1;6;14,0;4,0;24,0;0;0;0;1;9,28;98176,0;0,23441155369786956;3,7968851779475337;16,1;0,43956043956043955;419,32000000000016;1;1;0,0;1,0
2026-08-07 16:33:16.287;172800,0;172860,0;172750,0;172750,0;14147,0;26193,0;2,33;53955,0;13707,0;-1;1;6;12,0;2,0;22,0;0;0;0;1;2,33;40340,0;0,2523399128903716;3,9363099146421536;16,55;0,3956043956043956;446,3700000000002;1;1;1,0;5,0
2026-08-10 10:06:11.635;172750,0;172840,0;172700,0;172700,0;11843,0;14902,0;0,82;39663,0;13651,0;-1;1;3;18,0;8,0;28,0;0;0;0;1;0,82;26745,0;0,3256939717116708;2,905501428466779;10,1;0,39285714285714285;62,34999999999999;1;1;0,0;1,0
2026-08-10 10:08:19.022;172900,0;172990,0;172850,0;172850,0;22345,0;27682,0;0,83;69568,0;22798,0;-1;1;4;18,0;8,0;28,0;0;0;0;1;0,83;50027,0;0,28089063937442504;3,0514957452408105;10,133333333333333;0,25892857142857145;64,43999999999998;1;1;1,0;7,0
2026-08-10 10:32:46.896;172650,0;172750,0;172600,0;172600,0;17536,0;22369,0;0,65;53105,0;15523,0;-1;1;4;20,0;10,0;30,0;0;0;0;1;0,65;39905,0;0,24856416533283118;3,4210526315789473;10,533333333333333;0,3661417322834646;88,52999999999997;1;1;0,0;3,0
2026-08-10 10:34:46.762;172750,0;172845,0;172700,0;172700,0;13941,0;16616,0;0,48;41027,0;13352,0;-1;1;4;19,0;9,0;29,0;0;0;0;1;0,48;30557,0;0,2551977965729885;3,0727231875374477;10,566666666666666;0,2874015748031496;90,46999999999997;1;1;0,0;1,0
2026-08-10 10:54:31.638;172450,0;172540,0;172400,0;172400,0;10512,0;9353,0;0,23;24143,0;7612,0;-1;1;3;18,0;8,0;28,0;0;0;0;1;0,23;19865,0;0,17719421778569358;3,1717025748817655;10,9;0,42526690391459077;109,91999999999996;1;1;1,0;3,0
2026-08-10 11:08:17.895;171950,0;172020,0;171900,0;171900,0;15481,0;21725,0;1,25;51438,0;14139,0;-1;1;5;14,0;4,0;24,0;0;0;0;1;1,25;37206,0;0,27668260818849877;3,6380224909823893;11,133333333333333;0,3866995073891626;123,41999999999997;1;1;0,0;1,0
2026-08-10 11:11:38.355;172100,0;172180,0;172050,0;172050,0;14541,0;24303,0;0,8;53790,0;15005,0;-1;1;4;16,0;6,0;26,0;0;0;0;1;0,8;38844,0;0,2778583379810374;3,5848050649783407;11,183333333333334;0,312807881773399;126,72999999999998;1;1;0,0;1,0
2026-08-10 11:18:03.491;172100,0;172200,0;172050,0;172050,0;14706,0;18341,0;0,72;45212,0;13611,0;-1;1;4;20,0;10,0;30,0;0;0;0;1;0,72;33047,0;0,269065734760683;3,321725075306737;11,3;0,312807881773399;133,04999999999995;1;1;1,0;3,0
2026-08-10 11:22:05.496;172050,0;172110,0;172000,0;172000,0;22424,0;28330,0;2,2;69201,0;19203,0;-1;1;4;12,0;2,0;22,0;0;0;0;1;2,2;50754,0;0,26657129232236526;3,6036556788001874;11,366666666666667;0,3374384236453202;136,99999999999997;1;1;1,0;3,0
2026-08-11 10:32:32.432;171650,0;171730,0;171600,0;171600,0;9796,0;14247,0;0,33;32805,0;9752,0;-1;1;5;16,0;6,0;26,0;0;0;0;1;0,33;24043,0;0,2670934308794391;3,3639253486464313;10,533333333333333;0,2973568281938326;88,16000000000001;1;1;1,0;5,0
2026-08-11 10:57:06.881;171450,0;171550,0;171400,0;171400,0;17705,0;20191,0;1,07;52862,0;16145,0;-1;1;3;20,0;10,0;30,0;0;0;0;1;1,07;37896,0;0,2831145246112519;3,274202539485909;10,95;0,39473684210526316;112,25999999999998;1;1;1,0;3,0
2026-08-11 11:01:00.775;171400,0;171465,0;171350,0;171350,0;4996,0;7973,0;0,32;18718,0;5946,0;-1;1;4;13,0;3,0;23,0;0;0;0;1;0,32;12969,0;0,30713751469174055;3,1479986545576857;11,016666666666667;0,37832699619771865;116,09999999999995;1;1;1,0;3,0
2026-08-11 12:00:28.812;170300,0;170390,0;170250,0;170250,0;30996,0;38879,0;2,37;94451,0;24308,0;-1;1;3;18,0;8,0;28,0;0;0;0;1;2,37;69875,0;0,26019840975744035;3,885593220338983;12,0;0,4376299376299376;175,2199999999999;1;1;1,0;3,0
2026-08-11 12:22:06.634;169650,0;169705,0;169600,0;169600,0;12428,0;19126,0;2,15;43925,0;11693,0;-1;1;3;11,0;1,0;21,0;0;0;0;1;2,15;31554,0;0,2816391576550939;3,7565209954673735;12,366666666666667;0,45874587458745875;196,61999999999992;1;1;1,0;3,0
2026-08-11 12:46:44.194;169050,0;169110,0;169000,0;169000,0;10370,0;16778,0;1,28;36323,0;9390,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;1,28;27148,0;0,2525947746606833;3,8682641107561238;12,766666666666667;0,46291208791208793;221,10999999999993;1;1;1,0;3,0
2026-08-11 13:14:42.998;169100,0;169180,0;169050,0;169050,0;28456,0;36012,0;3,25;84711,0;21074,0;-1;1;6;16,0;6,0;26,0;0;0;0;1;3,25;64468,0;0,2389654236167676;4,019692512100218;13,233333333333333;0,4201065246338216;248,97999999999993;1;1;1,0;3,0
2026-08-11 14:49:06.638;168150,0;168235,0;168100,0;168100,0;41429,0;53089,0;5,8;128843,0;33194,0;-1;1;3;17,0;7,0;27,0;0;0;0;1;5,8;94518,0;0,26640950614313547;3,881514731577996;14,816666666666666;0,4638949671772429;343,06;1;1;1,0;3,0
2026-08-11 15:25:43.053;167750,0;167810,0;167700,0;167700,0;12528,0;24808,0;2,15;52151,0;14051,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;2,15;37336,0;0,2840789246610803;3,711550779303964;15,416666666666666;0,4726720647773279;379,5200000000001;1;1;0,0;3,0
2026-08-11 15:31:42.675;167900,0;167985,0;167850,0;167850,0;14915,0;25203,0;1,55;55395,0;14848,0;-1;1;5;17,0;7,0;27,0;0;0;0;1;1,55;40118,0;0,2757830129073021;3,7308054956896552;15,516666666666667;0,4423076923076923;385,46000000000004;1;1;0,0;1,0
2026-08-11 16:08:35.428;168200,0;168255,0;168150,0;168150,0;10506,0;20390,0;1,43;41721,0;10613,0;-1;1;11;11,0;1,0;21,0;0;0;0;1;1,43;30896,0;0,25946166199276144;3,9311222086120794;16,133333333333333;0,3815789473684211;422,18;1;1;1,0;3,0
2026-08-11 16:46:51.835;167850,0;167935,0;167800,0;167800,0;26604,0;34067,0;3,75;79069,0;20959,0;-1;1;3;17,0;7,0;27,0;0;0;0;1;3,75;60671,0;0,23268284662762903;3,772555942554511;16,766666666666666;0,4524291497975709;460,2899999999999;1;1;0,0;1,0
2026-08-11 17:05:36.707;168050,0;168130,0;168000,0;168000,0;7649,0;16579,0;1,53;32789,0;8604,0;-1;1;5;16,0;6,0;26,0;0;0;0;1;1,53;24228,0;0,2610936594589649;3,8109019060901907;17,083333333333332;0,41194331983805665;478,9999999999999;1;1;0,0;1,0
2026-08-12 10:07:39.251;171350,0;171400,0;171270,0;171400,0;19226,0;17327,0;0,6;48665,0;15641,0;1;1;13;16,0;6,0;26,0;0;0;0;1;0,6;36553,0;0,24888523579574642;3,111373953072054;10,116666666666667;0,2828282828282828;64,97999999999999;1;1;0,0;7,0
2026-08-12 10:34:18.059;171600,0;171650,0;171540,0;171650,0;4441,0;2651,0;0,12;9287,0;2909,0;1;1;3;12,0;2,0;22,0;0;0;0;1;0,12;7092,0;0,23635188973834392;3,1925060158129943;10,566666666666666;0,34595959595959597;90,86999999999999;1;1;1,0;3,0
2026-08-12 10:34:45.864;171650,0;171700,0;171555,0;171700,0;9779,0;9603,0;0,28;24463,0;7579,0;1;1;3;19,0;9,0;29,0;0;0;0;1;0,28;19382,0;0,20770142664431998;3,2277345296213222;10,566666666666666;0,35858585858585856;91,27999999999999;1;1;1,0;3,0
2026-08-12 10:35:36.175;171550,0;171600,0;171480,0;171600,0;6919,0;6563,0;0,13;18148,0;5905,0;1;1;6;14,0;4,0;24,0;0;0;0;1;0,13;13482,0;0,2571082212916024;3,073327688399661;10,583333333333334;0,3333333333333333;92,02999999999996;1;1;0,0;1,0
2026-08-12 10:36:52.876;171350,0;171400,0;171250,0;171400,0;7019,0;7893,0;0,13;18732,0;5791,0;1;1;4;20,0;10,0;30,0;0;0;0;1;0,13;14912,0;0,20392910527439675;3,2346744949058883;10,6;0,2828282828282828;93,22999999999993;1;1;0,0;1,0
2026-08-12 11:05:57.003;171350,0;171400,0;171250,0;171400,0;36277,0;34405,0;2,33;89276,0;25346,0;1;1;3;20,0;10,0;30,0;0;0;0;1;2,33;70682,0;0,20827546037008826;3,5222914858360292;11,083333333333334;0,2828282828282828;121,35999999999987;1;1;0,0;7,0
2026-08-12 11:22:38.463;171500,0;171550,0;171445,0;171550,0;11553,0;9596,0;0,72;27322,0;7432,0;1;1;4;11,0;1,0;21,0;0;0;0;1;0,72;21149,0;0,22593514384012883;3,676264800861141;11,366666666666667;0,3207070707070707;137,68999999999988;1;1;1,0;3,0
2026-08-12 11:28:15.031;171450,0;171500,0;171365,0;171500,0;26239,0;20783,0;0,57;58151,0;15306,0;1;1;6;17,0;7,0;27,0;0;0;0;1;0,57;47022,0;0,19138105965503602;3,7992290604991505;11,466666666666667;0,30808080808080807;143,1799999999999;1;1;1,0;7,0
2026-08-12 11:35:06.648;171400,0;171450,0;171330,0;171450,0;14688,0;14519,0;1,0;39643,0;11010,0;1;1;7;14,0;4,0;24,0;0;0;0;1;1,0;29207,0;0,26324950180359713;3,6006357856494096;11,583333333333334;0,29545454545454547;149,78999999999996;1;1;0,0;1,0
2026-08-12 11:45:17.869;171250,0;171300,0;171175,0;171300,0;13541,0;12040,0;0,92;34333,0;9954,0;1;1;4;15,0;5,0;25,0;0;0;0;1;0,92;25581,0;0,2549150962630705;3,4491661643560376;11,75;0,25757575757575757;159,89999999999995;1;1;0,0;5,0
2026-08-12 13:50:03.727;171300,0;171350,0;171235,0;171350,0;19740,0;14126,0;2,97;44547,0;11722,0;1;1;6;13,0;3,0;23,0;0;0;0;1;2,97;33866,0;0,23976923249601545;3,800290052891998;13,833333333333334;0,2702020202020202;284,0899999999999;1;1;1,0;3,0
2026-08-12 14:04:56.984;171350,0;171400,0;171275,0;171400,0;33844,0;25106,0;5,15;76348,0;18977,0;1;1;4;15,0;5,0;25,0;0;0;0;1;5,15;58950,0;0,22787761303505003;4,023185961953944;14,066666666666666;0,2828282828282828;298,9199999999999;1;1;1,0;3,0
2026-08-12 14:12:17.852;171500,0;171550,0;171430,0;171550,0;13249,0;11230,0;2,18;33186,0;9294,0;1;1;3;14,0;4,0;24,0;0;0;0;1;2,18;24479,0;0,2623696739588983;3,5706907682375726;14,2;0,3207070707070707;306,21999999999986;1;1;0,0;1,0
2026-08-12 14:30:56.038;171250,0;171300,0;171165,0;171300,0;27264,0;21230,0;2,5;64571,0;16213,0;1;1;5;17,0;7,0;27,0;0;0;0;1;2,5;48494,0;0,2489817410292546;3,982668229198791;14,5;0,25757575757575757;324,76999999999987;1;1;0,0;1,0
2026-08-13 10:10:57.178;170650,0;170700,0;170565,0;170700,0;27649,0;26025,0;1,37;70747,0;20293,0;1;1;4;17,0;7,0;27,0;0;0;0;1;1,37;53674,0;0,24132472048284734;3,486276055782782;10,166666666666666;0,38666666666666666;66,69;1;1;1,0;3,0
2026-08-13 10:18:00.592;170600,0;170650,0;170540,0;170650,0;11069,0;6537,0;0,48;26730,0;8372,0;1;1;6;12,0;2,0;22,0;0;0;0;1;0,48;17606,0;0,3413393191170969;3,192785475394171;10,3;0,3126984126984127;73,63000000000001;1;1;1,0;3,0
2026-08-13 10:32:55.856;171450,0;171500,0;171365,0;171500,0;18710,0;13680,0;0,6;43551,0;11663,0;1;1;3;17,0;7,0;27,0;0;0;0;1;0,6;32390,0;0,25627425317443914;3,734116436594358;10,533333333333333;0,45089285714285715;88,08999999999993;1;1;0,0;1,0
2026-08-13 10:34:28.304;171300,0;171350,0;171245,0;171350,0;11333,0;6842,0;0,63;26290,0;7651,0;1;1;4;11,0;1,0;21,0;0;0;0;1;0,63;18175,0;0,30867249904906807;3,4361521369755588;10,566666666666666;0,38392857142857145;89,56999999999994;1;1;1,0;3,0
2026-08-13 10:43:01.142;171700,0;171750,0;171615,0;171750,0;7764,0;5927,0;0,22;18517,0;5612,0;1;1;3;17,0;7,0;27,0;0;0;0;1;0,22;13691,0;0,260625371280445;3,299536707056308;10,716666666666667;0,45390781563126253;97,92999999999991;1;1;0,0;1,0
2026-08-13 10:46:30.634;171550,0;171600,0;171450,0;171600,0;25739,0;22097,0;1,17;64327,0;18751,0;1;1;4;20,0;10,0;30,0;0;0;0;1;1,17;47836,0;0,25636202527709984;3,430590368513679;10,766666666666667;0,3937875751503006;101,3999999999999;1;1;0,0;1,0
2026-08-13 12:43:31.632;170000,0;170055,0;169950,0;169950,0;3786,0;7220,0;0,63;14499,0;4137,0;-1;1;3;11,0;1,0;21,0;0;0;0;1;0,63;11006,0;0,24091316642527072;3,504713560551124;12,716666666666667;0,26753507014028055;217,73999999999984;1;1;1,0;5,0
2026-08-13 13:07:46.375;169750,0;169810,0;169700,0;169700,0;10681,0;21049,0;1,68;44777,0;12155,0;-1;1;5;12,0;2,0;22,0;0;0;0;1;1,68;31730,0;0,2913772695803649;3,683833813245578;13,116666666666667;0,36773547094188375;241,8299999999998;1;1;0,0;5,0
2026-08-13 13:15:00.854;169900,0;169970,0;169850,0;169850,0;22177,0;33261,0;3,27;79971,0;21018,0;-1;1;6;14,0;4,0;24,0;0;0;0;1;3,27;55438,0;0,30677370546823224;3,8048815301170427;13,25;0,3076152304609218;249,0199999999998;1;1;0,0;5,0
2026-08-14 10:04:11.572;169600,0;169680,0;169550,0;169550,0;10661,0;11803,0;0,22;30648,0;9536,0;-1;1;6;16,0;6,0;26,0;0;0;0;1;0,22;22464,0;0,26703210649960846;3,213926174496644;10,066666666666666;0,26643990929705214;61,9;1;1;0,0;3,0
2026-08-14 10:32:09.027;169300,0;169370,0;169250,0;169250,0;4992,0;5176,0;0,08;13685,0;4189,0;-1;1;4;14,0;4,0;24,0;0;0;0;1;0,08;10168,0;0,2569967117281695;3,266889472427787;10,533333333333333;0,40249433106575966;89,38999999999994;1;1;1,0;3,0
2026-08-14 10:35:43.858;169050,0;169120,0;169000,0;169000,0;5302,0;7465,0;0,13;17364,0;5015,0;-1;1;3;14,0;4,0;24,0;0;0;0;1;0,13;12767,0;0,2647431467403824;3,4624127617148552;10,583333333333334;0,43333333333333335;92,85999999999994;1;1;0,0;5,0
2026-08-14 10:38:04.753;169150,0;169250,0;169100,0;169100,0;15441,0;16429,0;0,37;40503,0;12078,0;-1;1;5;20,0;10,0;30,0;0;0;0;1;0,37;31870,0;0,21314470533046934;3,353452558370591;10,633333333333333;0,39166666666666666;95,13999999999993;1;1;0,0;1,0
2026-08-14 10:43:37.342;169150,0;169210,0;169100,0;169100,0;4522,0;8655,0;0,33;18994,0;5580,0;-1;1;6;12,0;2,0;22,0;0;0;0;1;0,33;13177,0;0,30625460671791094;3,403942652329749;10,716666666666667;0,3770491803278688;100,56999999999991;1;1;0,0;5,0
2026-08-14 10:44:52.091;169150,0;169230,0;169100,0;169100,0;17083,0;18891,0;0,73;49871,0;14029,0;-1;1;3;16,0;6,0;26,0;0;0;0;1;0,73;35974,0;0,2786589400653687;3,554850666476584;10,733333333333333;0,3770491803278688;101,7499999999999;1;1;0,0;1,0
2026-08-14 10:48:45.167;169350,0;169425,0;169300,0;169300,0;8908,0;11221,0;0,3;25657,0;7363,0;-1;1;5;15,0;5,0;25,0;0;0;0;1;0,3;20129,0;0,21545776980940873;3,484585087600163;10,8;0,29508196721311475;105,5899999999999;1;1;0,0;1,0
2026-08-14 11:00:31.382;169300,0;169365,0;169250,0;169250,0;6148,0;8942,0;0,3;21631,0;5521,0;-1;1;3;13,0;3,0;23,0;0;0;0;1;0,3;15090,0;0,3023900882992002;3,917949646803115;11,0;0,3155737704918033;117,21999999999991;1;1;1,0;3,0
2026-08-14 11:08:39.945;168850,0;168930,0;168800,0;168800,0;25839,0;29543,0;1,55;73437,0;18847,0;-1;1;4;16,0;6,0;26,0;0;0;0;1;1,55;55382,0;0,24585699306888897;3,8964821987584233;11,133333333333333;0,43846153846153846;125,1699999999999;1;1;0,0;1,0
2026-08-14 11:11:13.650;169000,0;169075,0;168950,0;168950,0;11788,0;13823,0;0,73;34819,0;9399,0;-1;1;4;15,0;5,0;25,0;0;0;0;1;0,73;25611,0;0,2644533157184296;3,704543036493244;11,183333333333334;0,38076923076923075;127,68999999999988;1;1;1,0;3,0
2026-08-14 11:20:40.652;168650,0;168745,0;168600,0;168600,0;21959,0;30137,0;1,43;68892,0;18511,0;-1;1;6;19,0;9,0;29,0;0;0;0;1;1,43;52096,0;0,24380189281774373;3,72167900167468;11,333333333333334;0,40102389078498296;136,96999999999989;1;1;0,0;5,0
2026-08-14 11:26:06.081;168750,0;168830,0;168700,0;168700,0;16177,0;21256,0;1,57;51496,0;14239,0;-1;1;4;16,0;6,0;26,0;0;0;0;1;1,57;37433,0;0,2730891719745223;3,6165461057658543;11,433333333333334;0,36689419795221845;142,3099999999999;1;1;0,0;1,0
2026-08-14 11:30:18.224;168850,0;168950,0;168800,0;168800,0;15671,0;19742,0;0,73;48527,0;12354,0;-1;1;3;20,0;10,0;30,0;0;0;0;1;0,73;35413,0;0,27024130896202114;3,9280395013760727;11,5;0,33276450511945393;146,4599999999999;1;1;1,0;5,0
2026-08-14 11:42:09.030;168750,0;168840,0;168700,0;168700,0;32430,0;32476,0;3,38;86325,0;23813,0;-1;1;3;18,0;8,0;28,0;0;0;0;1;3,38;64906,0;0,24812047494931944;3,6251207323730736;11,7;0,36689419795221845;158,1999999999999;1;1;0,0;5,0
2026-08-14 11:50:50.077;168750,0;168810,0;168700,0;168700,0;21295,0;28754,0;3,82;71159,0;19981,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;3,82;50049,0;0,2966595933051336;3,561333266603273;11,833333333333334;0,36689419795221845;166,8299999999999;1;1;1,0;3,0
2026-08-14 12:03:40.798;168750,0;168805,0;168700,0;168700,0;13187,0;18357,0;2,07;44334,0;12360,0;-1;1;6;11,0;1,0;21,0;0;0;0;1;2,07;31544,0;0,28849190237740785;3,5868932038834953;12,05;0,36689419795221845;179,59999999999994;1;1;0,0;5,0
2026-08-14 12:08:36.864;168750,0;168805,0;168700,0;168700,0;12810,0;18908,0;1,55;40827,0;10362,0;-1;1;3;11,0;1,0;21,0;0;0;0;1;1,55;31718,0;0,22311215617116123;3,940069484655472;12,133333333333333;0,36689419795221845;184,50999999999993;1;1;0,0;5,0
2026-08-14 12:23:34.506;168800,0;168865,0;168750,0;168750,0;13742,0;19770,0;1,35;44031,0;11328,0;-1;1;3;13,0;3,0;23,0;0;0;0;1;1,35;33512,0;0,23889986600349752;3,886917372881356;12,383333333333333;0,34982935153583616;199,4099999999999;1;1;0,0;7,0
2026-08-14 12:38:11.426;168800,0;168895,0;168750,0;168750,0;15684,0;25855,0;3,32;58481,0;17232,0;-1;1;3;19,0;9,0;29,0;0;0;0;1;3,32;41539,0;0,2897009285066945;3,3937441968430826;12,633333333333333;0,34982935153583616;213,9399999999999;1;1;0,0;1,0
2026-08-14 13:40:16.752;168700,0;168780,0;168650,0;168650,0;13581,0;19503,0;2,72;46875,0;13225,0;-1;1;5;16,0;6,0;26,0;0;0;0;1;2,72;33084,0;0,294208;3,544423440453686;13,666666666666666;0,3839590443686007;275,87999999999994;1;1;1,0;3,0
2026-08-14 15:16:03.060;168400,0;168500,0;168350,0;168350,0;20477,0;31804,0;1,57;65460,0;16085,0;-1;1;8;20,0;10,0;30,0;0;0;0;1;1,57;52281,0;0,20132905591200734;4,069630090146099;15,266666666666667;0,38514548238897395;371,4199999999999;1;1;0,0;1,0
2026-08-14 15:38:03.425;168550,0;168635,0;168500,0;168500,0;30473,0;44489,0;6,32;100653,0;26250,0;-1;1;4;17,0;7,0;27,0;0;0;0;1;6,32;74962,0;0,2552432615023894;3,8344;15,633333333333333;0,3392036753445635;393,34999999999985;1;1;0,0;3,0
