Data;tipo;dir;preco_virada;bricks_anteriores;bricks_novos;cont_apos_2;len_seq;next_len;price_move_seq;Quantity;Trades
2026-08-06 11:51:44.595;Pivô de Alta → Baixa (venda);-1;181150;2;8;6;8;4;350;52;28
2026-08-06 12:02:17.865;Pivô de Baixa → Alta (compra);1;180900;8;4;2;4;9;150;63;41
2026-08-06 12:06:02.998;Pivô de Alta → Baixa (venda);-1;180950;4;9;7;9;2;400;50;20
2026-08-06 12:16:19.125;Pivô de Baixa → Alta (compra);1;180650;9;2;0;2;2;50;169;47
2026-08-06 12:19:45.862;Pivô de Alta → Baixa (venda);-1;180600;2;2;0;2;2;50;85;36
2026-08-06 12:21:12.639;Pivô de Baixa → Alta (compra);1;180650;2;2;0;2;7;50;32;18
2026-08-06 12:23:47.493;Pivô de Alta → Baixa (venda);-1;180600;2;7;5;7;4;300;115;69
2026-08-06 12:42:18.998;Pivô de Baixa → Alta (compra);1;180400;7;4;2;4;10;150;106;42
2026-08-06 12:52:35.169;Pivô de Alta → Baixa (venda);-1;180450;4;10;8;10;2;450;20;16
2026-08-06 13:12:31.205;Pivô de Baixa → Alta (compra);1;180100;10;2;0;2;5;50;1165;298
2026-08-06 13:32:17.532;Pivô de Alta → Baixa (venda);-1;180050;2;5;3;5;1;200;442;95
2026-08-06 14:28:45.579;Pivô de Baixa → Alta (compra);1;179950;1;6;4;6;4;250;909;136
2026-08-06 14:53:38.886;Pivô de Alta → Baixa (venda);-1;180100;6;4;2;4;1;150;401;125
2026-08-06 15:14:11.660;Pivô de Baixa → Alta (compra);1;180050;1;3;1;3;3;100;542;141
2026-08-06 15:37:04.326;Pivô de Alta → Baixa (venda);-1;180050;3;3;1;3;1;100;374;196
2026-08-06 16:04:02.511;Pivô de Alta → Baixa (venda);-1;179950;1;10;8;10;2;450;302;150
2026-08-06 16:47:32.238;Pivô de Baixa → Alta (compra);1;179600;10;2;0;2;7;50;393;214
2026-08-06 16:54:10.177;Pivô de Alta → Baixa (venda);-1;179550;2;7;5;7;15;300;453;138
2026-08-06 17:31:33.099;Pivô de Baixa → Alta (compra);1;179350;7;15;13;15;5;700;1591;275
2026-08-07 09:00:47.121;Pivô de Alta → Baixa (venda);-1;179950;15;5;3;5;5;200;140;7
2026-08-07 09:00:47.595;Pivô de Baixa → Alta (compra);1;179850;5;5;3;5;1;200;2;2
2026-08-07 09:01:07.601;Pivô de Baixa → Alta (compra);1;180050;1;2;0;2;1;50;370;64
2026-08-07 09:02:54.515;Pivô de Baixa → Alta (compra);1;180100;1;5;3;5;1;200;338;38
2026-08-07 09:03:13.506;Pivô de Baixa → Alta (compra);1;180300;1;4;2;4;3;150;35;8
2026-08-07 09:03:16.105;Pivô de Alta → Baixa (venda);-1;180350;4;3;1;3;2;100;57;22
2026-08-07 09:03:17.561;Pivô de Baixa → Alta (compra);1;180350;3;2;0;2;6;50;100;48
2026-08-07 09:03:21.623;Pivô de Alta → Baixa (venda);-1;180300;2;6;4;6;3;250;100;44
2026-08-07 09:03:32.832;Pivô de Baixa → Alta (compra);1;180150;6;3;1;3;5;100;150;97
2026-08-07 09:03:39.604;Pivô de Alta → Baixa (venda);-1;180150;3;5;3;5;3;200;66;24
2026-08-07 09:03:53.052;Pivô de Baixa → Alta (compra);1;180050;5;3;1;3;8;100;32;22
2026-08-07 09:03:59.080;Pivô de Alta → Baixa (venda);-1;180050;3;8;6;8;3;350;71;56
2026-08-07 09:04:14.028;Pivô de Baixa → Alta (compra);1;179800;8;3;1;3;1;100;92;35
2026-08-07 09:04:41.519;Pivô de Baixa → Alta (compra);1;179900;1;2;0;2;3;50;49;13
2026-08-07 09:04:56.030;Pivô de Alta → Baixa (venda);-1;179850;2;3;1;3;1;100;172;72
2026-08-07 09:05:37.089;Pivô de Alta → Baixa (venda);-1;179750;1;3;1;3;1;100;511;115
2026-08-07 09:06:41.653;Pivô de Alta → Baixa (venda);-1;179650;1;4;2;4;1;150;178;52
2026-08-07 09:13:02.079;Pivô de Alta → Baixa (venda);-1;179500;1;7;5;7;1;300;492;179
2026-08-07 09:20:54.993;Pivô de Alta → Baixa (venda);-1;179200;1;2;0;2;1;50;209;84
2026-08-07 09:25:58.739;Pivô de Alta → Baixa (venda);-1;179150;1;3;1;3;5;100;159;64
2026-08-07 09:28:36.444;Pivô de Baixa → Alta (compra);1;179150;3;5;3;5;3;200;113;52
2026-08-07 09:30:00.771;Pivô de Alta → Baixa (venda);-1;179250;5;3;1;3;5;100;6;3
2026-08-07 09:30:00.856;Pivô de Baixa → Alta (compra);1;179250;3;5;3;5;5;200;44;15
2026-08-07 09:30:03.019;Pivô de Alta → Baixa (venda);-1;179350;5;5;3;5;2;200;1;1
2026-08-07 09:30:03.091;Pivô de Baixa → Alta (compra);1;179250;5;2;0;2;5;50;2;1
2026-08-07 09:30:03.092;Pivô de Alta → Baixa (venda);-1;179200;2;5;3;5;2;200;4;1
2026-08-07 09:30:03.103;Pivô de Baixa → Alta (compra);1;179100;5;2;0;2;3;50;18;4
2026-08-07 09:30:05.365;Pivô de Alta → Baixa (venda);-1;179050;2;3;1;3;9;100;6;3
2026-08-07 09:30:05.643;Pivô de Baixa → Alta (compra);1;179050;3;9;7;9;4;400;1;1
2026-08-07 09:30:10.682;Pivô de Alta → Baixa (venda);-1;179350;9;4;2;4;4;150;188;25
2026-08-07 09:30:13.725;Pivô de Baixa → Alta (compra);1;179300;4;4;2;4;1;150;12;2
2026-08-07 09:30:19.537;Pivô de Baixa → Alta (compra);1;179450;1;3;1;3;2;100;13;3
2026-08-07 09:30:32.045;Pivô de Alta → Baixa (venda);-1;179450;3;2;0;2;6;50;14;4
2026-08-07 09:30:36.732;Pivô de Baixa → Alta (compra);1;179500;2;6;4;6;1;250;9;3
2026-08-07 09:31:11.565;Pivô de Baixa → Alta (compra);1;179750;1;2;0;2;4;50;46;21
2026-08-07 09:31:54.690;Pivô de Alta → Baixa (venda);-1;179700;2;4;2;4;2;150;10;2
2026-08-07 09:32:31.789;Pivô de Baixa → Alta (compra);1;179650;4;2;0;2;3;50;44;17
2026-08-07 09:33:22.322;Pivô de Alta → Baixa (venda);-1;179600;2;3;1;3;4;100;149;40
2026-08-07 09:35:31.634;Pivô de Baixa → Alta (compra);1;179600;3;4;2;4;1;150;228;66
2026-08-07 09:42:18.934;Pivô de Baixa → Alta (compra);1;179750;1;3;1;3;1;100;67;28
2026-08-07 09:52:30.359;Pivô de Baixa → Alta (compra);1;179850;1;5;3;5;6;200;72;26
2026-08-07 09:57:17.197;Pivô de Alta → Baixa (venda);-1;179950;5;6;4;6;1;250;41;16
2026-08-07 10:02:02.157;Pivô de Baixa → Alta (compra);1;179800;1;3;1;3;1;100;70;24
2026-08-07 10:03:01.443;Pivô de Baixa → Alta (compra);1;179900;1;2;0;2;2;50;167;43
2026-08-07 10:03:51.665;Pivô de Alta → Baixa (venda);-1;179850;2;2;0;2;1;50;150;50
2026-08-07 10:07:12.075;Pivô de Alta → Baixa (venda);-1;179800;1;7;5;7;1;300;277;78
2026-08-07 10:12:25.210;Pivô de Baixa → Alta (compra);1;179600;1;2;0;2;1;50;343;86
2026-08-07 10:16:06.431;Pivô de Baixa → Alta (compra);1;179650;1;2;0;2;1;50;65;25
2026-08-07 10:16:57.759;Pivô de Baixa → Alta (compra);1;179700;1;5;3;5;7;200;603;185
2026-08-07 10:21:47.126;Pivô de Alta → Baixa (venda);-1;179800;5;7;5;7;1;300;187;48
2026-08-07 10:28:38.426;Pivô de Alta → Baixa (venda);-1;179500;1;10;8;10;2;450;301;91
2026-08-07 10:30:38.965;Pivô de Baixa → Alta (compra);1;179150;10;2;0;2;4;50;170;59
2026-08-07 10:31:13.532;Pivô de Alta → Baixa (venda);-1;179100;2;4;2;4;2;150;133;82
2026-08-07 10:32:04.864;Pivô de Baixa → Alta (compra);1;179050;4;2;0;2;1;50;209;33
2026-08-07 10:33:41.954;Pivô de Baixa → Alta (compra);1;179100;1;4;2;4;7;150;84;44
2026-08-07 10:34:34.684;Pivô de Alta → Baixa (venda);-1;179150;4;7;5;7;1;300;375;66
2026-08-07 10:37:55.566;Pivô de Alta → Baixa (venda);-1;178850;1;2;0;2;3;50;116;27
2026-08-07 10:38:17.727;Pivô de Baixa → Alta (compra);1;178900;2;3;1;3;2;100;162;56
2026-08-07 10:39:25.793;Pivô de Alta → Baixa (venda);-1;178900;3;2;0;2;3;50;152;47
2026-08-07 10:40:20.032;Pivô de Baixa → Alta (compra);1;178950;2;3;1;3;3;100;165;61
2026-08-07 10:41:31.620;Pivô de Alta → Baixa (venda);-1;178950;3;3;1;3;1;100;85;31
2026-08-07 10:42:41.842;Pivô de Alta → Baixa (venda);-1;178850;1;7;5;7;1;300;464;168
2026-08-07 10:52:49.936;Pivô de Alta → Baixa (venda);-1;178550;1;18;16;18;3;850;25;11
2026-08-07 11:09:39.242;Pivô de Baixa → Alta (compra);1;177800;18;3;1;3;3;100;187;58
2026-08-07 11:10:57.932;Pivô de Alta → Baixa (venda);-1;177800;3;3;1;3;1;100;95;22
2026-08-07 11:16:18.074;Pivô de Alta → Baixa (venda);-1;177700;1;2;0;2;1;50;762;203
2026-08-07 11:21:14.162;Pivô de Alta → Baixa (venda);-1;177650;1;4;2;4;1;150;55;23
2026-08-07 11:23:21.136;Pivô de Alta → Baixa (venda);-1;177500;1;6;4;6;3;250;243;89
2026-08-07 11:31:05.234;Pivô de Baixa → Alta (compra);1;177350;6;3;1;3;11;100;211;97
2026-08-07 11:35:12.822;Pivô de Alta → Baixa (venda);-1;177350;3;11;9;11;2;500;144;57
2026-08-07 11:53:33.959;Pivô de Baixa → Alta (compra);1;176950;11;2;0;2;3;50;72;22
2026-08-07 11:54:36.202;Pivô de Alta → Baixa (venda);-1;176900;2;3;1;3;1;100;336;104
2026-08-07 12:00:41.966;Pivô de Alta → Baixa (venda);-1;176800;1;8;6;8;1;350;76;39
2026-08-07 12:07:01.900;Pivô de Alta → Baixa (venda);-1;176450;1;3;1;3;4;100;1853;263
2026-08-07 12:11:59.360;Pivô de Baixa → Alta (compra);1;176450;3;4;2;4;2;150;757;98
2026-08-07 12:14:55.910;Pivô de Alta → Baixa (venda);-1;176500;4;2;0;2;8;50;249;75
2026-08-07 12:17:01.591;Pivô de Baixa → Alta (compra);1;176550;2;8;6;8;2;350;133;54
2026-08-07 12:26:02.133;Pivô de Alta → Baixa (venda);-1;176800;8;2;0;2;2;50;157;87
2026-08-07 12:32:05.929;Pivô de Baixa → Alta (compra);1;176850;2;2;0;2;1;50;262;50
2026-08-07 12:43:29.813;Pivô de Alta → Baixa (venda);-1;176800;1;6;4;6;2;250;231;117
2026-08-07 12:55:03.552;Pivô de Baixa → Alta (compra);1;176650;6;2;0;2;1;50;208;88
2026-08-07 13:06:17.286;Pivô de Baixa → Alta (compra);1;176700;1;2;0;2;10;50;294;164
2026-08-07 13:20:16.175;Pivô de Alta → Baixa (venda);-1;176650;2;10;8;10;2;450;99;53
2026-08-07 13:34:10.175;Pivô de Baixa → Alta (compra);1;176300;10;2;0;2;1;50;153;63
2026-08-07 13:38:17.794;Pivô de Baixa → Alta (compra);1;176350;1;3;1;3;1;100;112;42
2026-08-07 14:31:06.407;Pivô de Alta → Baixa (venda);-1;176350;1;3;1;3;3;100;251;61
2026-08-07 14:36:34.995;Pivô de Baixa → Alta (compra);1;176350;3;3;1;3;3;100;326;151
2026-08-07 14:43:02.117;Pivô de Alta → Baixa (venda);-1;176350;3;3;1;3;2;100;482;89
2026-08-07 15:15:43.162;Pivô de Baixa → Alta (compra);1;176350;3;2;0;2;2;50;1682;777
2026-08-07 15:28:08.030;Pivô de Alta → Baixa (venda);-1;176300;2;2;0;2;1;50;1302;581
2026-08-07 15:38:32.124;Pivô de Alta → Baixa (venda);-1;176250;1;4;2;4;1;150;296;165
2026-08-07 15:50:47.549;Pivô de Alta → Baixa (venda);-1;176100;1;5;3;5;6;200;127;50
2026-08-07 15:54:30.131;Pivô de Baixa → Alta (compra);1;176000;5;6;4;6;3;250;434;207
2026-08-07 16:20:33.816;Pivô de Alta → Baixa (venda);-1;176150;6;3;1;3;5;100;373;162
2026-08-07 16:27:19.419;Pivô de Baixa → Alta (compra);1;176150;3;5;3;5;2;200;65;31
2026-08-07 16:33:06.566;Pivô de Alta → Baixa (venda);-1;176250;5;2;0;2;1;50;1187;422
2026-08-07 16:49:11.821;Pivô de Alta → Baixa (venda);-1;176200;1;6;4;6;2;250;863;577
2026-08-07 17:33:14.747;Pivô de Baixa → Alta (compra);1;176050;6;2;0;2;3;50;1785;371
2026-08-07 17:56:08.904;Pivô de Alta → Baixa (venda);-1;176000;2;3;1;3;13;100;867;128
2026-08-07 18:08:44.657;Pivô de Baixa → Alta (compra);1;176000;3;13;11;13;4;600;49;11
2026-08-10 09:00:43.803;Pivô de Alta → Baixa (venda);-1;176500;13;4;2;4;3;150;8;2
2026-08-10 09:01:30.818;Pivô de Baixa → Alta (compra);1;176450;4;3;1;3;1;100;3;1
2026-08-10 09:01:47.970;Pivô de Baixa → Alta (compra);1;176550;1;15;13;15;2;700;1;1
2026-08-10 09:03:13.771;Pivô de Alta → Baixa (venda);-1;177150;15;2;0;2;1;50;257;19
2026-08-10 09:03:15.236;Pivô de Alta → Baixa (venda);-1;177100;1;7;5;7;5;300;52;38
2026-08-10 09:04:09.355;Pivô de Baixa → Alta (compra);1;176900;7;5;3;5;16;200;695;208
2026-08-10 09:05:29.531;Pivô de Alta → Baixa (venda);-1;177000;5;16;14;16;7;750;786;203
2026-08-10 09:19:44.369;Pivô de Baixa → Alta (compra);1;176350;16;7;5;7;4;300;762;106
2026-08-10 09:22:20.976;Pivô de Alta → Baixa (venda);-1;176550;7;4;2;4;1;150;1862;276
2026-08-10 09:28:16.276;Pivô de Baixa → Alta (compra);1;176500;1;6;4;6;4;250;487;139
2026-08-10 09:30:58.498;Pivô de Alta → Baixa (venda);-1;176650;6;4;2;4;3;150;117;47
2026-08-10 09:35:09.034;Pivô de Baixa → Alta (compra);1;176600;4;3;1;3;4;100;562;117
2026-08-10 09:36:10.771;Pivô de Alta → Baixa (venda);-1;176600;3;4;2;4;2;150;217;68
2026-08-10 09:49:41.501;Pivô de Baixa → Alta (compra);1;176550;4;2;0;2;6;50;1838;288
2026-08-10 09:56:17.021;Pivô de Alta → Baixa (venda);-1;176500;2;6;4;6;4;250;388;58
2026-08-10 10:04:49.873;Pivô de Baixa → Alta (compra);1;176350;6;4;2;4;4;150;491;69
2026-08-10 10:08:29.511;Pivô de Alta → Baixa (venda);-1;176400;4;4;2;4;3;150;238;80
2026-08-10 10:09:46.132;Pivô de Baixa → Alta (compra);1;176350;4;3;1;3;3;100;117;52
2026-08-10 10:10:29.166;Pivô de Alta → Baixa (venda);-1;176350;3;3;1;3;2;100;104;44
2026-08-10 10:11:28.043;Pivô de Baixa → Alta (compra);1;176350;3;2;0;2;1;50;310;67
2026-08-10 10:15:24.796;Pivô de Baixa → Alta (compra);1;176400;1;2;0;2;2;50;119;30
2026-08-10 10:16:16.406;Pivô de Alta → Baixa (venda);-1;176350;2;2;0;2;6;50;423;78
2026-08-10 10:17:47.319;Pivô de Baixa → Alta (compra);1;176400;2;6;4;6;11;250;923;189
2026-08-10 10:21:32.395;Pivô de Alta → Baixa (venda);-1;176550;6;11;9;11;1;500;742;151
2026-08-10 10:30:29.606;Pivô de Alta → Baixa (venda);-1;176050;1;2;0;2;4;50;1030;177
2026-08-10 10:31:15.103;Pivô de Baixa → Alta (compra);1;176100;2;4;2;4;2;150;490;138
2026-08-10 10:32:47.040;Pivô de Alta → Baixa (venda);-1;176150;4;2;0;2;4;50;797;144
2026-08-10 10:33:50.129;Pivô de Baixa → Alta (compra);1;176200;2;4;2;4;1;150;442;101
2026-08-10 10:35:16.457;Pivô de Baixa → Alta (compra);1;176350;1;6;4;6;2;250;207;89
2026-08-10 10:37:32.528;Pivô de Alta → Baixa (venda);-1;176500;6;2;0;2;1;50;92;32
2026-08-10 10:40:13.817;Pivô de Alta → Baixa (venda);-1;176450;1;2;0;2;1;50;188;73
2026-08-10 10:41:24.654;Pivô de Alta → Baixa (venda);-1;176400;1;8;6;8;1;350;169;30
2026-08-10 10:46:51.381;Pivô de Alta → Baixa (venda);-1;176050;1;4;2;4;2;150;220;58
2026-08-10 10:50:49.311;Pivô de Baixa → Alta (compra);1;176000;4;2;0;2;12;50;1532;208
2026-08-10 10:54:31.455;Pivô de Alta → Baixa (venda);-1;175950;2;12;10;12;2;550;758;89
2026-08-10 10:57:17.589;Pivô de Baixa → Alta (compra);1;175500;12;2;0;2;5;50;1061;242
2026-08-10 11:01:20.523;Pivô de Alta → Baixa (venda);-1;175450;2;5;3;5;5;200;353;80
2026-08-10 11:03:51.384;Pivô de Baixa → Alta (compra);1;175350;5;5;3;5;2;200;2691;442
2026-08-10 11:08:18.158;Pivô de Alta → Baixa (venda);-1;175450;5;2;0;2;5;50;379;124
2026-08-10 11:09:48.990;Pivô de Baixa → Alta (compra);1;175500;2;5;3;5;1;200;324;87
2026-08-10 11:12:27.963;Pivô de Baixa → Alta (compra);1;175700;1;2;0;2;5;50;388;149
2026-08-10 11:15:20.466;Pivô de Alta → Baixa (venda);-1;175650;2;5;3;5;4;200;595;44
2026-08-10 11:16:39.819;Pivô de Baixa → Alta (compra);1;175550;5;4;2;4;5;150;554;84
2026-08-10 11:18:03.879;Pivô de Alta → Baixa (venda);-1;175600;4;5;3;5;3;200;322;98
2026-08-10 11:21:18.438;Pivô de Baixa → Alta (compra);1;175500;5;3;1;3;2;100;93;32
2026-08-10 11:22:04.617;Pivô de Alta → Baixa (venda);-1;175500;3;2;0;2;8;50;1264;191
2026-08-10 11:28:56.581;Pivô de Baixa → Alta (compra);1;175550;2;8;6;8;1;350;1089;279
2026-08-10 11:43:35.333;Pivô de Baixa → Alta (compra);1;175900;1;8;6;8;8;350;165;32
2026-08-10 11:48:38.325;Pivô de Alta → Baixa (venda);-1;176150;8;8;6;8;4;350;1138;122
2026-08-10 11:55:27.691;Pivô de Baixa → Alta (compra);1;175900;8;4;2;4;2;150;451;40
2026-08-10 11:56:51.231;Pivô de Alta → Baixa (venda);-1;175950;4;2;0;2;1;50;1435;207
2026-08-10 12:06:44.011;Pivô de Alta → Baixa (venda);-1;175900;1;4;2;4;11;150;72;40
2026-08-10 12:10:15.186;Pivô de Baixa → Alta (compra);1;175850;4;11;9;11;10;500;1109;80
2026-08-10 12:27:35.705;Pivô de Alta → Baixa (venda);-1;176250;11;10;8;10;1;450;962;153
2026-08-10 12:49:15.463;Pivô de Alta → Baixa (venda);-1;175800;1;2;0;2;4;50;1949;302
2026-08-10 13:04:36.878;Pivô de Baixa → Alta (compra);1;175850;2;4;2;4;3;150;678;115
2026-08-10 13:19:26.979;Pivô de Alta → Baixa (venda);-1;175900;4;3;1;3;1;100;1192;160
2026-08-10 13:30:05.600;Pivô de Alta → Baixa (venda);-1;175800;1;2;0;2;3;50;750;111
2026-08-10 13:31:59.996;Pivô de Baixa → Alta (compra);1;175850;2;3;1;3;2;100;369;41
2026-08-10 13:37:33.147;Pivô de Alta → Baixa (venda);-1;175850;3;2;0;2;5;50;528;110
2026-08-10 13:44:03.084;Pivô de Baixa → Alta (compra);1;175900;2;5;3;5;7;200;1808;73
2026-08-10 13:50:01.201;Pivô de Alta → Baixa (venda);-1;176000;5;7;5;7;2;300;3175;451
2026-08-10 14:11:53.853;Pivô de Baixa → Alta (compra);1;175800;7;2;0;2;1;50;1328;198
2026-08-10 14:25:24.117;Pivô de Baixa → Alta (compra);1;175850;1;3;1;3;2;100;1030;247
2026-08-10 14:31:45.747;Pivô de Alta → Baixa (venda);-1;175850;3;2;0;2;1;50;832;133
2026-08-10 14:47:46.558;Pivô de Baixa → Alta (compra);1;175900;1;5;3;5;1;200;706;165
2026-08-10 15:01:02.745;Pivô de Baixa → Alta (compra);1;176100;1;2;0;2;3;50;531;172
2026-08-10 15:09:01.543;Pivô de Alta → Baixa (venda);-1;176050;2;3;1;3;1;100;801;134
2026-08-10 15:54:47.556;Pivô de Alta → Baixa (venda);-1;175950;1;3;1;3;6;100;2064;310
2026-08-10 16:04:25.721;Pivô de Baixa → Alta (compra);1;175950;3;6;4;6;2;250;1942;259
2026-08-10 16:24:58.451;Pivô de Alta → Baixa (venda);-1;176100;6;2;0;2;4;50;850;196
2026-08-10 16:31:41.992;Pivô de Baixa → Alta (compra);1;176150;2;4;2;4;7;150;2023;300
2026-08-10 16:41:13.922;Pivô de Alta → Baixa (venda);-1;176200;4;7;5;7;1;300;717;126
2026-08-10 17:09:37.930;Pivô de Alta → Baixa (venda);-1;175900;1;3;1;3;1;100;5151;978
2026-08-10 18:02:12.397;Pivô de Alta → Baixa (venda);-1;175800;1;2;0;2;5;50;804;154
2026-08-10 18:24:59.364;Pivô de Baixa → Alta (compra);1;175850;2;5;3;5;3;200;10;3
2026-08-11 09:00:32.146;Pivô de Alta → Baixa (venda);-1;175950;5;3;1;3;1;100;7;3
2026-08-11 09:00:43.565;Pivô de Baixa → Alta (compra);1;175950;1;5;3;5;5;200;49;23
2026-08-11 09:00:49.548;Pivô de Alta → Baixa (venda);-1;176050;5;5;3;5;1;200;37;10
2026-08-11 09:01:08.463;Pivô de Alta → Baixa (venda);-1;175850;1;6;4;6;1;250;991;286
2026-08-11 09:03:04.044;Pivô de Alta → Baixa (venda);-1;175600;1;7;5;7;2;300;128;52
2026-08-11 09:03:08.076;Pivô de Baixa → Alta (compra);1;175400;7;2;0;2;5;50;168;81
2026-08-11 09:03:10.770;Pivô de Alta → Baixa (venda);-1;175350;2;5;3;5;4;200;256;119
2026-08-11 09:03:20.381;Pivô de Baixa → Alta (compra);1;175250;5;4;2;4;2;150;130;80
2026-08-11 09:03:27.448;Pivô de Alta → Baixa (venda);-1;175300;4;2;0;2;2;50;86;42
2026-08-11 09:03:34.875;Pivô de Baixa → Alta (compra);1;175350;2;2;0;2;5;50;102;67
2026-08-11 09:03:48.262;Pivô de Alta → Baixa (venda);-1;175300;2;5;3;5;6;200;372;115
2026-08-11 09:04:04.443;Pivô de Baixa → Alta (compra);1;175200;5;6;4;6;4;250;473;192
2026-08-11 09:04:32.491;Pivô de Alta → Baixa (venda);-1;175350;6;4;2;4;7;150;67;38
2026-08-11 09:04:45.989;Pivô de Baixa → Alta (compra);1;175300;4;7;5;7;2;300;362;100
2026-08-11 09:05:07.516;Pivô de Alta → Baixa (venda);-1;175500;7;2;0;2;10;50;210;61
2026-08-11 09:05:17.902;Pivô de Baixa → Alta (compra);1;175550;2;10;8;10;7;450;2205;501
2026-08-11 09:06:31.943;Pivô de Alta → Baixa (venda);-1;175900;10;7;5;7;2;300;189;64
2026-08-11 09:07:24.980;Pivô de Baixa → Alta (compra);1;175700;7;2;0;2;5;50;2843;546
2026-08-11 09:09:26.003;Pivô de Alta → Baixa (venda);-1;175650;2;5;3;5;1;200;1835;381
2026-08-11 09:20:33.283;Pivô de Alta → Baixa (venda);-1;175450;1;2;0;2;1;50;1332;272
2026-08-11 09:21:46.383;Pivô de Alta → Baixa (venda);-1;175400;1;2;0;2;1;50;2108;338
2026-08-11 09:27:03.852;Pivô de Baixa → Alta (compra);1;175450;1;6;4;6;6;250;1107;211
2026-08-11 09:31:02.783;Pivô de Alta → Baixa (venda);-1;175600;6;6;4;6;3;250;1474;270
2026-08-11 09:37:18.759;Pivô de Baixa → Alta (compra);1;175450;6;3;1;3;1;100;2953;549
2026-08-11 09:43:11.447;Pivô de Baixa → Alta (compra);1;175550;1;2;0;2;3;50;3401;837
2026-08-11 09:53:20.761;Pivô de Alta → Baixa (venda);-1;175500;2;3;1;3;3;100;2111;237
2026-08-11 09:55:08.859;Pivô de Baixa → Alta (compra);1;175500;3;3;1;3;2;100;2060;390
2026-08-11 10:00:23.880;Pivô de Alta → Baixa (venda);-1;175500;3;2;0;2;5;50;305;46
2026-08-11 10:00:27.000;Pivô de Baixa → Alta (compra);1;175550;2;5;3;5;1;200;2787;377
2026-08-11 10:05:10.492;Pivô de Baixa → Alta (compra);1;175750;1;2;0;2;7;50;2564;439
2026-08-11 10:07:34.544;Pivô de Alta → Baixa (venda);-1;175700;2;7;5;7;1;300;1442;337
2026-08-11 10:18:43.294;Pivô de Alta → Baixa (venda);-1;175400;1;3;1;3;1;100;1917;212
2026-08-11 10:22:10.630;Pivô de Alta → Baixa (venda);-1;175300;1;2;0;2;3;50;965;190
2026-08-11 10:23:12.308;Pivô de Baixa → Alta (compra);1;175350;2;3;1;3;6;100;2338;324
2026-08-11 10:24:23.706;Pivô de Alta → Baixa (venda);-1;175350;3;6;4;6;1;250;885;212
2026-08-11 10:29:59.794;Pivô de Alta → Baixa (venda);-1;175100;1;5;3;5;5;200;1410;213
2026-08-11 10:30:55.903;Pivô de Baixa → Alta (compra);1;175000;5;5;3;5;5;200;2168;226
2026-08-11 10:32:33.358;Pivô de Alta → Baixa (venda);-1;175100;5;5;3;5;8;200;984;130
2026-08-11 10:34:05.858;Pivô de Baixa → Alta (compra);1;175000;5;8;6;8;1;350;1926;305
2026-08-11 10:38:12.252;Pivô de Alta → Baixa (venda);-1;175250;1;2;0;2;5;50;2226;578
2026-08-11 10:40:09.532;Pivô de Baixa → Alta (compra);1;175300;2;5;3;5;3;200;1897;369
2026-08-11 10:41:45.700;Pivô de Alta → Baixa (venda);-1;175400;5;3;1;3;1;100;1353;217
2026-08-11 10:44:31.742;Pivô de Baixa → Alta (compra);1;175400;1;4;2;4;8;150;737;150
2026-08-11 10:45:17.052;Pivô de Alta → Baixa (venda);-1;175450;4;8;6;8;1;350;2428;478
2026-08-11 10:51:40.658;Pivô de Alta → Baixa (venda);-1;175100;1;7;5;7;3;300;445;149
2026-08-11 10:54:18.754;Pivô de Baixa → Alta (compra);1;174900;7;3;1;3;5;100;4205;709
2026-08-11 10:57:12.673;Pivô de Alta → Baixa (venda);-1;174900;3;5;3;5;3;200;757;180
2026-08-11 11:00:16.324;Pivô de Baixa → Alta (compra);1;174800;5;3;1;3;4;100;874;150
2026-08-11 11:00:57.758;Pivô de Alta → Baixa (venda);-1;174800;3;4;2;4;1;150;611;164
2026-08-11 11:07:42.582;Pivô de Baixa → Alta (compra);1;174750;1;2;0;2;12;50;3175;653
2026-08-11 11:10:27.832;Pivô de Alta → Baixa (venda);-1;174700;2;12;10;12;1;550;2208;311
2026-08-11 11:20:31.528;Pivô de Alta → Baixa (venda);-1;174150;1;2;0;2;2;50;1760;446
2026-08-11 11:22:49.453;Pivô de Baixa → Alta (compra);1;174200;2;2;0;2;2;50;1607;347
2026-08-11 11:24:10.467;Pivô de Alta → Baixa (venda);-1;174150;2;2;0;2;2;50;3605;838
2026-08-11 11:32:05.340;Pivô de Baixa → Alta (compra);1;174200;2;2;0;2;12;50;1424;366
2026-08-11 11:34:21.440;Pivô de Alta → Baixa (venda);-1;174150;2;12;10;12;3;550;2059;580
2026-08-11 11:55:31.957;Pivô de Baixa → Alta (compra);1;173700;12;3;1;3;16;100;4067;913
2026-08-11 12:00:20.422;Pivô de Alta → Baixa (venda);-1;173700;3;16;14;16;3;750;3521;716
2026-08-11 12:15:32.106;Pivô de Baixa → Alta (compra);1;173050;16;3;1;3;15;100;886;204
2026-08-11 12:22:06.017;Pivô de Alta → Baixa (venda);-1;173050;3;15;13;15;3;700;2334;464
2026-08-11 12:41:33.925;Pivô de Baixa → Alta (compra);1;172450;15;3;1;3;5;100;3180;427
2026-08-11 12:46:43.664;Pivô de Alta → Baixa (venda);-1;172450;3;5;3;5;1;200;3568;273
2026-08-11 13:03:20.758;Pivô de Baixa → Alta (compra);1;172350;1;7;5;7;9;300;4549;389
2026-08-11 13:14:43.149;Pivô de Alta → Baixa (venda);-1;172550;7;9;7;9;1;400;3099;476
