index;date;pivot;entry;body;range;upper_wick;lower_wick;upper_wick_ratio;lower_wick_ratio;quantity;trades;duration;run_length;prev_quantity;prev_trades;prev_duration;future_move;adverse_move;net_move;quantity_percentile;trades_percentile;wick_imbalance;quantity_q;trades_q;wick_q
22009;2026-08-12 12:21:05.407;HIGH;171350;50;115;65;0;0,5652173913043478;0,0;50360;4461;2,77;6;93768;9033;4,88;350;90;260;0,8537325872127635;0,8300988212882486;-65;3;3;1
22011;2026-08-12 12:23:54.312;LOW;171400;50;145;0;95;0,0;0,6551724137931034;53747;4833;2,12;2;6127;260;0,04;40;400;-360;0,8696868674842243;0,8524229074889867;95;3;3;3
22018;2026-08-12 12:48:22.051;LOW;171150;50;150;0;100;0,0;0,6666666666666666;137703;14297;12,13;6;130155;13209;10,47;300;35;265;0,9861293011072747;0,9889867841409692;100;3;3;3
22022;2026-08-12 13:02:00.160;HIGH;171200;50;140;90;0;0,6428571428571429;0,0;87460;9201;6,43;4;30208;2653;1,13;85;440;-355;0,9514823193237291;0,9612453863555185;-90;3;3;0
22024;2026-08-12 13:09:15.466;LOW;171250;50;135;0;85;0,0;0,6296296296296297;20197;1433;0,59;2;10096;804;0,82;390;40;350;0,6131087034170735;0,5510775092272889;85;2;2;3
22032;2026-08-12 13:20:48.104;HIGH;171500;50;140;90;0;0,6428571428571429;0,0;67348;7315;3,54;8;7429;543;0,14;265;55;210;0,9135016073342065;0,9280271460888201;-90;3;3;0
22038;2026-08-12 13:50:03.728;LOW;171350;50;115;0;65;0,0;0,5652173913043478;44547;4420;2,96;6;19792;1826;0,64;205;85;120;0,8242052625312537;0,8264079057030599;65;3;3;2
22043;2026-08-12 13:54:59.120;HIGH;171450;50;105;55;0;0,5238095238095238;0,0;12780;714;0,07;5;7968;215;0,0;175;215;-40;0,5354804143350399;0,47273484938683175;-55;2;1;1
22047;2026-08-12 14:04:56.984;LOW;171400;50;125;0;75;0,0;0,6;76348;6639;5,15;4;44057;3825;3,12;265;5;260;0,9356471008453388;0,9140969162995595;75;3;3;2
22053;2026-08-12 14:10:51.497;HIGH;171550;50;115;65;0;0,5652173913043478;0,0;26520;2009;0,47;6;32079;2332;0,52;300;15;285;0,6797833075366115;0,61834742231218;-65;2;2;1
22056;2026-08-12 14:12:17.852;LOW;171550;50;120;0;70;0,0;0,5833333333333334;33186;3435;2,18;3;3677;93;0,0;15;385;-370;0,7421121562090726;0,7588998690320277;70;2;3;2
22059;2026-08-12 14:19:45.992;LOW;171500;50;150;0;100;0,0;0,6666666666666666;67500;6403;3,73;2;46728;4314;2,84;15;335;-320;0,9140969162995595;0,9082628884390999;100;3;3;3
22065;2026-08-12 14:30:56.041;LOW;171300;50;135;0;85;0,0;0,6296296296296297;64571;5994;2,5;5;14109;927;0,09;245;120;125;0,9051672818192642;0,8968924872008572;85;3;3;3
22072;2026-08-12 14:50:35.863;HIGH;171400;50;145;95;0;0,6551724137931034;0,0;136076;12876;9,89;5;9328;612;0,12;400;55;345;0,9856530539349923;0,9849386831765686;-95;3;3;0
22079;2026-08-12 15:16:01.593;LOW;171200;50;105;0;55;0,0;0,5238095238095238;63306;6252;5,33;7;31019;2730;1,38;25;390;-365;0,9015954280271461;0,9044529110608406;55;3;3;2
22086;2026-08-12 15:38:26.633;LOW;170950;50;140;0;90;0,0;0,6428571428571429;112736;10326;6,11;6;10896;862;0,21;400;10;390;0,974342183593285;0,9706512680080962;90;3;3;3
22090;2026-08-12 15:45:59.899;HIGH;171000;50;125;75;0;0,6;0,0;110275;9795;8,48;4;15863;1466;0,41;30;420;-390;0,9730325038695082;0,9670198833194428;-75;3;3;0
22098;2026-08-12 16:09:31.943;HIGH;171300;50;120;70;0;0,5833333333333334;0,0;16689;1499;0,43;7;31816;2591;1,22;475;90;385;0,5766757947374688;0,5585188712942016;-70;2;2;1
22108;2026-08-12 16:53:21.428;LOW;170950;50;125;0;75;0,0;0,6;44112;3066;1,75;10;17259;854;0,19;60;250;-190;0,8214668412906299;0,724669603524229;75;3;2;2
22111;2026-08-12 17:00:32.653;LOW;170900;50;135;0;85;0,0;0,6296296296296297;64281;6004;4,69;2;30408;2867;1,54;110;350;-240;0,9040957256816288;0,8973092034766044;85;3;3;3
22114;2026-08-12 17:06:10.219;HIGH;170900;50;110;60;0;0,5454545454545454;0,0;46452;4539;3,08;3;19604;1094;0,13;400;30;370;0,8361114418383141;0,8348612930110727;-60;3;3;1
22122;2026-08-12 17:32:25.183;LOW;170650;50;120;0;70;0,0;0,5833333333333334;16145;1353;0,79;8;78034;7977;7,76;50;425;-375;0,5714370758423621;0,542207405643529;70;2;2;2
22129;2026-08-12 17:56:21.361;LOW;170400;50;130;0;80;0,0;0,6153846153846154;46336;5707;6,38;6;48633;5528;5,54;200;175;25;0,8350398857006787;0,8863555185141089;80;3;3;3
22132;2026-08-12 18:14:29.837;LOW;170350;50;125;0;75;0,0;0,6;13868;1295;0,62;2;12566;1811;2,47;400;80;320;0,5461959757113942;0,5370282176449578;75;2;2;2
22134;2026-08-12 18:15:16.263;HIGH;170300;50;135;85;0;0,6296296296296297;0,0;35038;4320;9,69;2;4355;465;0,14;30;510;-480;0,7557447315156566;0,8196809143945708;-85;3;3;0
22144;2026-08-13 09:03:02.923;HIGH;170700;50;110;60;0;0,5454545454545454;0,0;2986;310;0,01;9;5482;687;0,01;325;0;325;0,4436837718776045;0,4320157161566853;-60;1;1;1
22151;2026-08-13 09:03:05.963;LOW;170500;50;125;0;75;0,0;0,6;7004;865;0,02;7;3723;490;0,0;170;210;-40;0,4807119895225622;0,48785569710679844;75;1;1;2
22155;2026-08-13 09:03:11.768;HIGH;170550;50;120;70;0;0,5833333333333334;0,0;3371;346;0,0;4;1387;88;0,0;400;0;400;0,4478509346350756;0,43594475532801524;-70;1;1;1
22161;2026-08-13 09:03:19.993;LOW;170400;50;110;0;60;0,0;0,5454545454545454;11973;1697;0,1;6;2493;165;0,0;40;550;-510;0,52661031075128;0,5834623169424932;60;2;2;2
22172;2026-08-13 09:04:02.239;LOW;169950;50;110;0;60;0,0;0,5454545454545454;21992;2881;0,12;10;7328;728;0,01;5;310;-305;0,6320395285152994;0,7080604833908799;60;2;2;2
22178;2026-08-13 09:04:38.224;LOW;169750;50;110;0;60;0,0;0,5454545454545454;26452;3321;0,31;5;2651;193;0,01;130;130;0;0,6791284676747232;0,7484224312418145;60;2;2;2
22180;2026-08-13 09:04:58.386;HIGH;169700;50;120;70;0;0,5833333333333334;0,0;8595;1147;0,06;2;4050;293;0,02;100;180;-80;0,49499940469103465;0,5178592689605905;-70;1;2;1
22182;2026-08-13 09:05:02.996;LOW;169750;50;110;0;60;0,0;0,5454545454545454;11485;1418;0,14;2;2122;202;0,01;130;195;-65;0,5204190975116085;0,5490534587450887;60;2;2;2
22187;2026-08-13 09:06:02.860;HIGH;169750;50;130;80;0;0,6153846153846154;0,0;9553;894;0,03;3;5188;331;0,01;195;80;115;0,5029765448267651;0,4908322419335635;-80;2;1;0
22191;2026-08-13 09:08:00.979;LOW;169700;50;145;0;95;0,0;0,6551724137931034;53348;5317;0,86;4;30002;2936;0,72;200;85;115;0,8681390641743064;0,873973092034766;95;3;3;3
22194;2026-08-13 09:09:04.362;HIGH;169700;50;115;65;0;0,5652173913043478;0,0;23003;2582;0,39;3;6047;250;0,01;85;310;-225;0,6414454101678772;0,6796642457435409;-65;2;2;1
22198;2026-08-13 09:11:51.064;LOW;169750;50;135;0;85;0,0;0,6296296296296297;16862;1306;0,16;2;32740;3494;0,83;260;50;210;0,578699845219669;0,538456959161805;85;2;2;3
22204;2026-08-13 09:13:15.566;HIGH;169900;50;110;60;0;0,5454545454545454;0,0;16644;1573;0,21;6;11250;692;0,04;330;100;230;0,5761995475651863;0,5697106798428384;-60;2;2;1
22211;2026-08-13 09:15:41.025;LOW;169700;50;130;0;80;0,0;0,6153846153846154;27952;2660;0,35;7;41061;3854;0,52;45;330;-285;0,6966900821526372;0,6863317061554947;80;2;2;3
22219;2026-08-13 09:19:26.471;LOW;169500;50;130;0;80;0,0;0,6153846153846154;40573;4064;0,62;5;34759;3661;0,48;150;85;65;0,7951541850220264;0,8032503869508275;80;3;3;3
22222;2026-08-13 09:20:47.327;HIGH;169500;50;150;100;0;0,6666666666666666;0,0;61064;5911;1,01;3;10317;624;0,02;85;250;-165;0,8943326586498392;0,8933801643052744;-100;3;3;0
22224;2026-08-13 09:22:04.054;LOW;169550;50;135;0;85;0,0;0,6296296296296297;30336;3235;0,8;2;14387;1389;0,25;295;115;180;0,7187165138706989;0,7397309203476604;85;2;2;3
22226;2026-08-13 09:23:15.547;HIGH;169500;50;110;60;0;0,5454545454545454;0,0;22541;2500;0,77;2;14003;1461;0,38;65;350;-285;0,6363257530658412;0,6713299202285986;-60;2;2;1
22228;2026-08-13 09:24:03.860;LOW;169550;50;115;0;65;0,0;0,5652173913043478;14485;1880;0,54;2;4489;282;0,02;350;90;260;0,5529824979164186;0,6050720323848077;65;2;2;2
22234;2026-08-13 09:28:56.393;HIGH;169700;50;145;95;0;0,6551724137931034;0,0;28602;3244;0,69;6;31876;3472;0,69;65;250;-185;0,7030003571853792;0,7407429455887605;-95;2;2;0
22237;2026-08-13 09:30:05.863;HIGH;169750;50;150;100;0;0,6666666666666666;0,0;31122;3221;0,28;2;6573;813;0,07;115;350;-235;0,7246100726276937;0,7381235861412073;-100;2;2;0
22240;2026-08-13 09:31:43.618;LOW;169750;50;115;0;65;0,0;0,5652173913043478;15819;1599;0,25;3;21758;2739;0,64;495;65;430;0,5682224074294558;0,5725086319799976;65;2;2;2
22250;2026-08-13 09:36:47.544;HIGH;170100;50;145;95;0;0,6551724137931034;0,0;62154;6150;1,0;10;37223;3798;0,43;200;100;100;0,898023574235028;0,9018335516132873;-95;3;3;0
22252;2026-08-13 09:40:09.112;LOW;170150;50;110;0;60;0,0;0,5454545454545454;24740;2365;0,73;2;64003;7390;2,35;50;255;-205;0,6603762352661031;0,6564471960947732;60;2;2;2
22256;2026-08-13 09:46:06.692;LOW;170050;50;140;0;90;0,0;0,6428571428571429;83540;8152;2,62;3;40560;4332;0,63;200;155;45;0,9467198476009049;0,9454101678771283;90;3;3;3
22261;2026-08-13 09:53:33.424;LOW;170000;50;105;0;55;0,0;0,5238095238095238;22885;1612;0,47;2;48450;5414;2,32;335;10;325;0,6396594832718181;0,573580188117633;55;2;2;2
22267;2026-08-13 09:59:16.793;HIGH;170150;50;145;95;0;0,6551724137931034;0,0;29354;1916;0,08;6;6158;146;0,0;80;250;-170;0,7097273484938683;0,6098940350041672;-95;2;2;0
22270;2026-08-13 10:00:24.220;HIGH;170200;50;135;85;0;0,6296296296296297;0,0;92543;8765;1,61;2;12586;832;0,16;130;315;-185;0,957197285391118;0,9552922967019883;-85;3;3;0
22273;2026-08-13 10:02:03.803;LOW;170200;50;130;0;80;0,0;0,6153846153846154;43445;4727;0,95;3;8634;432;0,01;315;45;270;0,8161090606024527;0,8467079414215978;80;3;3;3
22280;2026-08-13 10:04:18.290;HIGH;170400;50;115;65;0;0,5652173913043478;0,0;50899;5078;0,64;7;9933;593;0,03;185;250;-65;0,8567091320395285;0,8634956542445529;-65;3;3;1
22284;2026-08-13 10:05:45.019;LOW;170350;50;135;0;85;0,0;0,6296296296296297;37710;3223;0,53;4;32254;3255;0,46;500;10;490;0,773961185855459;0,7384807715204191;85;3;2;3
22295;2026-08-13 10:09:51.243;HIGH;170750;50;120;70;0;0,5833333333333334;0,0;23581;1912;0,13;11;23966;1803;0,13;185;195;-10;0,6479938087867604;0,6093582569353494;-70;2;2;1
22299;2026-08-13 10:10:57.178;LOW;170700;50;135;0;85;0,0;0,6296296296296297;70747;6224;1,38;4;30728;3035;0,47;245;150;95;0,9231456125729254;0,903738540302417;85;3;3;3
22304;2026-08-13 10:15:04.572;HIGH;170800;50;145;95;0;0,6551724137931034;0,0;80849;8430;1,39;5;70240;6749;1,3;260;95;165;0,9431479938087868;0,9506488867722348;-95;3;3;0
22310;2026-08-13 10:18:00.592;LOW;170650;50;110;0;60;0,0;0,5454545454545454;26730;3123;0,49;6;24073;2240;0,18;315;5;310;0,6824026669841647;0,7301464460054768;60;2;2;2
22317;2026-08-13 10:20:19.106;HIGH;170850;50;115;65;0;0,5652173913043478;0,0;31894;3223;0,46;7;29513;2460;0,28;55;315;-260;0,7308608167639005;0,7384807715204191;-65;2;2;1
22319;2026-08-13 10:21:28.514;LOW;170900;50;105;0;55;0,0;0,5238095238095238;12736;1012;0,16;2;28807;2958;0,69;265;0;265;0,5345279199904751;0,5036313846886534;55;2;2;2
22325;2026-08-13 10:22:33.820;HIGH;171050;50;115;65;0;0,5652173913043478;0,0;42989;3946;0,59;6;24062;2081;0,25;130;145;-15;0,8120609596380521;0,793308727229432;-65;3;3;1
22327;2026-08-13 10:24:15.176;LOW;171100;50;110;0;60;0,0;0,5454545454545454;10680;1119;0,22;2;47101;4776;1,09;95;180;-85;0,5133349208239076;0,5139897606857959;60;2;2;2
22330;2026-08-13 10:25:04.383;LOW;171050;50;130;0;80;0,0;0,6153846153846154;17581;1192;0,11;2;6575;220;0,01;145;70;75;0,5862602690796523;0,5239314204071913;80;2;2;3
22332;2026-08-13 10:25:15.864;HIGH;171000;50;150;100;0;0,6666666666666666;0,0;76723;6534;1,44;2;15755;1017;0,07;50;195;-145;0,9363614716037624;0,9114775568520062;-100;3;3;0
22335;2026-08-13 10:27:25.134;HIGH;171050;50;145;95;0;0,6551724137931034;0,0;47583;4081;0,63;2;12115;1182;0,22;100;205;-105;0,8413501607334206;0,8052744374330277;-95;3;3;0
22337;2026-08-13 10:29:17.240;LOW;171100;50;120;0;70;0,0;0,5833333333333334;9554;674;0,11;2;60650;5146;1,22;155;150;5;0,5032146684129063;0,46844862483629;70;2;1;2
22339;2026-08-13 10:29:25.213;HIGH;171050;50;135;85;0;0,6296296296296297;0,0;59700;5137;0,86;2;4712;240;0,01;100;250;-150;0,8911179902369329;0,8665912608643886;-85;3;3;0
22341;2026-08-13 10:30:18.242;LOW;171100;50;150;0;100;0,0;0,6666666666666666;66521;4473;0,49;2;6912;361;0,02;300;55;245;0,911239433265865;0,8312299083224194;100;3;3;3
22345;2026-08-13 10:31:15.432;HIGH;171150;50;105;55;0;0,5238095238095238;0,0;33010;2577;0,38;4;34016;2135;0,12;65;450;-385;0,7400285748303369;0,6790689367781879;-55;2;2;1
22347;2026-08-13 10:31:46.923;LOW;171200;50;115;0;65;0,0;0,5652173913043478;21408;1860;0,31;2;12830;823;0,13;410;35;375;0,6262055006548398;0,602571734730325;65;2;2;2
22356;2026-08-13 10:32:39.006;HIGH;171500;50;110;60;0;0,5454545454545454;0,0;26762;2028;0,15;9;20091;1581;0,11;255;10;245;0,6830575068460532;0,6211453744493393;-60;2;2;1
22359;2026-08-13 10:32:55.857;LOW;171500;50;135;0;85;0,0;0,6296296296296297;43551;4192;0,6;3;13543;1078;0,08;90;255;-165;0,8174187403262293;0,8130729848791522;85;3;3;3
22364;2026-08-13 10:34:28.304;LOW;171350;50;105;0;55;0,0;0,5238095238095238;26290;2831;0,64;4;17898;1557;0,19;300;15;285;0,67752113346827;0,7032980116680557;55;2;2;2
22369;2026-08-13 10:35:40.352;HIGH;171450;50;140;90;0;0,6428571428571429;0,0;27407;2590;0,26;5;8386;624;0,04;70;385;-315;0,6915704250506013;0,6807358018811763;-90;2;2;0
22371;2026-08-13 10:37:00.247;LOW;171500;50;120;0;70;0,0;0,5833333333333334;16839;1620;0,31;2;55409;5145;1,06;365;0;365;0,578104536254316;0,574354089772592;70;2;2;2
22378;2026-08-13 10:40:19.338;HIGH;171700;50;135;85;0;0,6296296296296297;0,0;52911;4458;0,69;7;58167;5428;0,61;200;165;35;0,8663531372782474;0,8294439814263603;-85;3;3;0
22381;2026-08-13 10:42:03.299;HIGH;171750;50;115;65;0;0,5652173913043478;0,0;17728;1809;0,38;2;42292;3895;0,68;300;90;210;0,5876294796999643;0,5954280271460888;-65;2;2;1
22384;2026-08-13 10:43:01.142;LOW;171750;50;135;0;85;0,0;0,6296296296296297;18517;1492;0,21;3;33701;2640;0,31;45;450;-405;0,5960828670079772;0,5571496606738897;85;2;2;3
22389;2026-08-13 10:46:30.634;LOW;171600;50;150;0;100;0,0;0,6666666666666666;64327;6434;1,17;4;20513;1233;0,05;45;550;-505;0,9044529110608406;0,9087986665079176;100;3;3;3
22403;2026-08-13 10:56:54.483;LOW;171000;50;105;0;55;0,0;0,5238095238095238;34149;3027;0,48;13;24713;2805;0,31;30;320;-290;0,7494344564829146;0,720502440766758;55;2;2;2
22409;2026-08-13 10:59:45.882;LOW;170900;50;150;0;100;0,0;0,6666666666666666;56667;4800;0,63;3;15843;1179;0,11;170;220;-50;0,8808786760328611;0,8501607334206454;100;3;3;3
22413;2026-08-13 11:04:01.400;LOW;170800;50;120;0;70;0,0;0,5833333333333334;38443;3523;0,63;3;9090;227;0,01;270;40;230;0,7806286462674128;0,7655673294439814;70;3;3;2
22419;2026-08-13 11:05:03.235;HIGH;170950;50;120;70;0;0,5833333333333334;0,0;82905;8284;1,97;6;5211;225;0,0;300;45;255;0,9456482914632695;0,9480295273246815;-70;3;3;1
22423;2026-08-13 11:09:36.659;LOW;170900;50;140;0;90;0,0;0,6428571428571429;113359;10647;3,59;4;45879;4085;1,1;30;350;-320;0,9748184307655673;0,97338968924872;90;3;3;3
22431;2026-08-13 11:19:22.882;LOW;170700;50;120;0;70;0,0;0,5833333333333334;29794;2740;0,55;5;38875;3869;0,9;85;225;-140;0,7137159185617336;0,693892130015478;70;2;2;2
22435;2026-08-13 11:23:27.626;LOW;170600;50;125;0;75;0,0;0,6;51864;4810;1,31;3;113215;9986;2,48;185;100;85;0,861352541969282;0,8509941659721395;75;3;3;2
22439;2026-08-13 11:25:01.372;HIGH;170650;50;135;85;0;0,6296296296296297;0,0;79767;7420;1,89;4;12638;944;0,09;150;140;10;0,9407667579473746;0,9304083819502321;-85;3;3;0
22442;2026-08-13 11:30:12.280;LOW;170650;50;150;0;100;0,0;0,6666666666666666;58198;5560;1,5;3;48498;4610;1,18;140;250;-110;0,8859983331348971;0,8810572687224669;100;3;3;3
22444;2026-08-13 11:31:43.315;HIGH;170600;50;135;85;0;0,6296296296296297;0,0;32979;2660;0,37;2;8493;249;0,0;235;190;45;0,7397904512441957;0,6863317061554947;-85;2;2;0
22447;2026-08-13 11:34:43.442;HIGH;170650;50;140;90;0;0,6428571428571429;0,0;79386;6901;2,19;2;56507;5913;2,25;400;60;340;0,9395761400166687;0,9204071913323014;-90;3;3;0
22453;2026-08-13 11:45:57.208;LOW;170500;50;135;0;85;0,0;0,6296296296296297;62057;4963;1,08;6;31782;2583;0,61;70;260;-190;0,897428265269675;0,8593284914870818;85;3;3;3
22458;2026-08-13 11:50:43.611;LOW;170350;50;110;0;60;0,0;0,5454545454545454;33635;3951;0,96;4;14647;1030;0,1;220;50;170;0,7453863555185141;0,7940230979878556;60;2;3;2
22463;2026-08-13 11:53:28.638;HIGH;170450;50;120;70;0;0,5833333333333334;0,0;67049;6754;2,06;5;13482;1007;0,1;365;100;265;0,9126681747827122;0,9165972139540421;-70;3;3;1
22465;2026-08-13 11:55:39.754;LOW;170500;50;130;0;80;0,0;0,6153846153846154;51705;4718;1,39;2;11577;862;0,11;50;450;-400;0,8606381712108584;0,8461126324562448;80;3;3;3
22473;2026-08-13 12:07:20.734;LOW;170200;50;115;0;65;0,0;0,5652173913043478;62905;6389;2,46;7;31916;3165;0,77;30;380;-350;0,9000476247172282;0,9077866412668175;65;3;3;2
22480;2026-08-13 12:21:54.080;LOW;169950;50;130;0;80;0,0;0,6153846153846154;96797;9222;4,21;6;97683;9179;3,45;105;125;-20;0,9623169424931539;0,9614835099416598;80;3;3;3
22482;2026-08-13 12:26:32.529;HIGH;169900;50;135;85;0;0,6296296296296297;0,0;45285;3898;1,17;2;26592;2033;0,42;75;155;-80;0,8293249196332897;0,7898559352303846;-85;3;3;0
22486;2026-08-13 12:31:27.195;LOW;169950;50;125;0;75;0,0;0,6;26064;2259;0,92;2;38951;3025;0,9;105;250;-145;0,6750208358137874;0,6456721038218836;75;2;2;2
22489;2026-08-13 12:43:31.645;HIGH;169950;50;105;55;0;0,5238095238095238;0,0;14499;1254;0,64;3;59359;5124;2,46;400;75;325;0,5532206215025598;0,5310751279914275;-55;2;2;1
22491;2026-08-13 12:45:54.816;LOW;170000;50;130;0;80;0,0;0,6153846153846154;88156;8853;5,66;2;36171;3679;1,74;25;550;-525;0,9524348136682939;0,9569591618049768;80;3;3;3
22501;2026-08-13 13:01:47.111;LOW;169600;50;150;0;100;0,0;0,6666666666666666;72671;6911;2,04;9;24342;2554;0,55;210;25;185;0,9286224550541731;0,9206453149184427;100;3;3;3
22506;2026-08-13 13:07:46.378;HIGH;169700;50;110;60;0;0,5454545454545454;0,0;44777;4597;1,68;5;9468;666;0,07;120;270;-150;0,8263483748065246;0,8386117394927968;-60;3;3;1
22509;2026-08-13 13:10:43.136;LOW;169700;50;120;0;70;0,0;0,5833333333333334;50432;4790;3,75;3;26822;2593;1,08;270;0;270;0,8540897725919753;0,8492082390760805;70;3;3;2
22515;2026-08-13 13:15:00.857;HIGH;169850;50;120;70;0;0,5833333333333334;0,0;79971;7967;3,27;6;5067;167;0,0;120;350;-230;0,9414811287057984;0,9418383140850102;-70;3;3;1
22518;2026-08-13 13:23:57.209;LOW;169850;50;120;0;70;0,0;0,5833333333333334;27589;2464;0,98;3;56336;5245;3,63;415;25;390;0,6933563519466603;0,6663293249196333;70;2;2;2
22527;2026-08-13 13:40:39.639;HIGH;170150;50;115;65;0;0,5652173913043478;0,0;49264;4586;1,84;9;19920;1445;0,29;70;400;-330;0,8490891772830099;0,8378973687343731;-65;3;3;1
22529;2026-08-13 13:46:58.126;LOW;170200;50;120;0;70;0,0;0,5833333333333334;40050;3259;1,49;2;72487;7005;4,46;350;50;300;0,7908679604714847;0,7424693415882844;70;3;2;2
22536;2026-08-13 14:00:12.679;HIGH;170400;50;150;100;0;0,6666666666666666;0,0;63790;4771;0,97;7;21036;1659;0,24;130;220;-90;0,9029051077509227;0,8487319919037981;-100;3;3;0
22539;2026-08-13 14:03:06.545;LOW;170400;50;130;0;80;0,0;0,6153846153846154;59363;5506;2,32;3;11966;703;0,09;300;95;205;0,8901654958923682;0,879688058102155;80;3;3;3
22542;2026-08-13 14:14:16.416;HIGH;170400;50;110;60;0;0,5454545454545454;0,0;32057;2937;2,29;3;37211;3157;1,65;35;300;-265;0,7328848672461007;0,7125848315275628;-60;2;2;1
22546;2026-08-13 14:21:52.021;HIGH;170500;50;120;70;0;0,5833333333333334;0,0;245075;21807;15,56;3;13671;641;0,06;160;200;-40;0,9991070365519704;0,9987498511727586;-70;3;3;1
22549;2026-08-13 14:45:27.826;HIGH;170550;50;150;100;0;0,6666666666666666;0,0;80990;7669;2,76;2;33260;2940;0,69;210;50;160;0,9436242409810692;0,9367186569829742;-100;3;3;0
22554;2026-08-13 14:51:15.434;LOW;170450;50;110;0;60;0,0;0,5454545454545454;47272;4470;1,76;5;19047;1202;0,09;175;105;70;0,8396832956304322;0,8309917847362781;60;3;3;2
22560;2026-08-13 15:00:31.662;HIGH;170500;50;125;75;0;0,6;0,0;27029;2526;0,54;4;15810;1098;0,24;120;185;-65;0,6859745207762828;0,6730563162281223;-75;2;2;0
22563;2026-08-13 15:04:43.265;LOW;170500;50;120;0;70;0,0;0,5833333333333334;47775;4456;2,49;3;26507;2399;0,66;185;220;-35;0,8421835932849149;0,829205857840219;70;3;3;2
22567;2026-08-13 15:11:41.058;HIGH;170550;50;135;85;0;0,6296296296296297;0,0;163123;16536;9,1;4;20451;1659;0,4;400;45;355;0,9926776997261578;0,9935111322776521;-85;3;3;0
22573;2026-08-13 15:41:50.601;LOW;170400;50;120;0;70;0,0;0,5833333333333334;166498;15359;12,43;6;34496;2942;0,88;30;355;-325;0,9936301940707227;0,9907727110370282;70;3;3;2
22580;2026-08-13 16:15:12.768;LOW;170150;50;105;0;55;0,0;0,5238095238095238;20922;1517;0,72;6;40693;4150;2,61;200;65;135;0,6209667817597333;0,5612572925348256;55;2;2;2
22584;2026-08-13 16:20:10.037;HIGH;170200;50;105;55;0;0,5238095238095238;0,0;89828;9170;7,23;4;12952;813;0,11;100;200;-100;0,9543398023574236;0,9608882009763067;-55;3;3;1
22590;2026-08-13 16:55:06.055;LOW;170250;50;150;0;100;0,0;0,6666666666666666;115561;11839;6,71;2;14118;719;0,09;300;85;215;0,9763662340754852;0,9799380878676033;100;3;3;3
22593;2026-08-13 17:02:21.745;HIGH;170250;50;150;100;0;0,6666666666666666;0,0;160508;16378;14,67;3;12751;912;0,22;85;450;-365;0,9918442671746637;0,9931539468984403;-100;3;3;0
22595;2026-08-13 17:18:21.315;LOW;170300;50;135;0;85;0,0;0,6296296296296297;199978;21485;34,62;2;19045;1887;1,31;500;10;490;0,996844862483629;0,9983926657935468;85;3;3;3
22609;2026-08-13 18:16:44.432;HIGH;170850;50;120;70;0;0,5833333333333334;0,0;10393;1231;1,57;14;4329;430;0,24;125;39150;-39025;0,5105369686867485;0,5283367067508037;-70;2;2;1
22612;2026-08-13 18:19:05.929;LOW;170850;50;125;0;75;0,0;0,6;6870;758;0,77;3;2386;223;0,12;39150;110;39040;0,47958090248839147;0,47648529586855576;75;1;1;2
22623;2026-04-15 13:08:21.549;LOW;209800;50;115;0;65;0,0;0,5652173913043478;4;4;7157244,0;6;0;0;0,0;500;0;500;0,06798428384331467;0,11251339445172044;65;0;0;2
22640;2026-04-16 09:08:57.649;HIGH;210500;50;130;80;0;0,6153846153846154;0,0;1;1;0,0;17;0;0;0,0;500;0;500;0,01595428027146089;0,022145493511132278;-80;0;0;0
22673;2026-04-16 17:26:07.878;LOW;209000;50;125;0;75;0,0;0,6;1;1;0,0;33;0;0;0,0;500;0;500;0,01595428027146089;0,022145493511132278;75;0;0;2
22725;2026-04-17 10:09:24.531;HIGH;211450;50;110;60;0;0,5454545454545454;0,0;1;1;0,0;52;0;0;0,0;500;0;500;0,01595428027146089;0,022145493511132278;-60;0;0;1
22794;2026-04-17 18:31:18.191;LOW;208150;50;150;0;100;0,0;0,6666666666666666;7;4;224995023,0;69;0;0;0,0;500;0;500;0,09905941183474223;0,11251339445172044;100;0;0;3
22806;2026-04-20 09:43:00.973;HIGH;208600;50;135;85;0;0,6296296296296297;0,0;2;1;0,0;12;0;0;0,0;500;0;500;0,04000476247172283;0,022145493511132278;-85;0;0;0
