i;data;lado;hora;preco_fecha;preco_meio;atr;incl_hma;curva;concava;incl_ema;folga_banda;dist_hma_ema;barras_colada;estic;n_ret;ret_pts;ret_atr;rng;pav_fav;pav_con;pav_fav_r;pav_con_r;corpo_r;rng_ret;pav_ret_con_r;aceito;i_ent;preco_ent;dur_s;i_sai;preco_sai;pts;mfe;mae;barras;motivo;parcial;data_sai;pav_tot;exaustao;ret_ok;geom_ok;e_prata;e_ouro;nivel;terco
1220;2026-08-12 12:24:42.431;1;12,4;171360,0;171410,0;138,49588565692116;0,17234131322046112;0,019674546797963124;True;0,42874485351812114;2,9110671791167944;-0,9110671791166912;0;0,7295933717038136;2;205,0;1,4801883754714658;105,0;0,0;5,0;0,0;0,047619047619047616;0,9523809523809523;175,0;0,42857142857142855;True;1221;171310,0;345,685;1222;171210,0;-100,0;0,0;-160,0;2,0;stop;False;2026-08-12 12:31:37.987;5,0;True;True;False;False;False;bronze;T1
1266;2026-08-12 16:13:26.801;1;16,216666666666665;171360,0;171410,0;138,57847918282891;0,005330076643403643;0,0312994290621146;True;0,27349845761383196;2,733920863729155;-0,7339208637290863;0;0,7353237811089858;1;115,0;0,829854683628607;105,0;0,0;5,0;0,0;0,047619047619047616;0,9523809523809523;115,0;0,13043478260869565;True;1267;171310,0;165,91;1268;171210,0;-100,0;0,0;-150,0;2,0;stop;False;2026-08-12 16:21:30.967;5,0;True;False;False;False;False;bronze;T1
1334;2026-08-13 09:31:43.625;1;9,516666666666667;169765,0;169815,0;156,53705381699137;0,10560332821493795;0,013966085442858878;True;0,20083355079167986;2,8258140533582727;-0,8258140533582206;0;0,35313170997123094;2;265,0;1,6928899167210179;130,0;5,0;25,0;0,038461538461538464;0,19230769230769232;0,7692307692307693;165,0;0,21212121212121213;True;1335;169715,0;91,548;1336;169915,0;200,0;250,0;0,0;2,0;alvo;False;2026-08-13 09:33:31.519;30,0;False;True;True;True;True;ouro;T1
1343;2026-08-13 09:45:29.079;1;9,75;170065,0;170115,0;153,20019223954503;0,23752954014709202;-0,015142008889104806;False;0,6209720978632111;2,0338191114031523;-0,03381911140317927;2;1,0418345447641526;2;240,0;1,5665776686802984;185,0;15,0;70,0;0,08108108108108109;0,3783783783783784;0,5405405405405406;125,0;0,16;True;1344;170015,0;304,955;1345;170215,0;200,0;275,0;0,0;2,0;alvo;False;2026-08-13 09:59:16.607;85,0;False;True;True;True;True;ouro;T1
1497;2026-08-13 15:30:45.710;-1;15,5;170465,0;170415,0;131,90904960176982;0,03909244505867906;0,046462707138693334;True;-0,2596247944352119;3,797516766437298;-1,79751676643723;0;0,12495859869800074;1;115,0;0,8718128160818547;125,0;5,0;20,0;0,04;0,16;0,8;115,0;0,13043478260869565;True;1498;170515,0;417,565;1499;170315,0;200,0;255,0;0,0;2,0;alvo;False;2026-08-13 15:40:34.059;25,0;False;False;True;False;False;bronze;T1
1504;2026-08-13 16:20:03.217;-1;16,333333333333332;170165,0;170115,0;141,76227175395022;0,31152481150008526;0,004854703148510037;True;0,7578041345721971;2,964175192118451;-0,9641751921184699;0;1,267954693891204;2;225,0;1,5871641813875654;185,0;0,0;85,0;0,0;0,4594594594594595;0,5405405405405406;185,0;0,43243243243243246;True;1505;170215,0;407,854;1506;170315,0;-100,0;0,0;-180,0;2,0;stop;False;2026-08-13 17:01:49.499;85,0;True;True;True;False;False;bronze;T1
1507;2026-08-13 17:02:21.767;-1;17,033333333333335;170265,0;170215,0;143,2023078542075;0,20934336442526416;-0,024917171816716252;False;0,2745404615592568;2,3083901376369793;-0,3083901376369229;0;0,47611257227923726;2;295,0;2,0600226659778125;140,0;5,0;35,0;0,03571428571428571;0,25;0,7142857142857143;140,0;0,07142857142857142;True;1508;170315,0;2306,326;1509;170415,0;-100,0;5,0;-170,0;2,0;stop;False;2026-08-13 17:55:00.258;40,0;False;True;True;True;True;ouro;T1
1628;2026-08-14 10:17:00.834;-1;10,283333333333333;169600,0;169550,0;155,21731207074157;0,009797830617668072;0,026034076990691032;True;0,15503310307502088;2,852405566635696;-0,8524055666356544;0;0,5104785026343805;1;200,0;1,2885160639094713;180,0;5,0;75,0;0,027777777777777776;0,4166666666666667;0,5555555555555556;200,0;0,375;True;1629;169650,0;28,337;1630;169750,0;-100,0;0,0;-160,0;2,0;stop;False;2026-08-14 10:18:50.129;80,0;True;False;True;False;False;bronze;T1
1631;2026-08-14 10:19:03.866;-1;10,316666666666666;169700,0;169650,0;151,2864854025106;0,009186456279940965;0,008636693159993417;True;-0,04487522201033186;2,760181047958627;-0,7601810479586332;0;-0,04849417376455867;2;220,0;1,454194665271463;145,0;5,0;40,0;0,034482758620689655;0,27586206896551724;0,6896551724137931;160,0;0,3125;True;1632;169750,0;333,202;1633;169850,0;-100,0;0,0;-100,0;2,0;stop;False;2026-08-14 10:25:40.178;45,0;False;True;True;True;True;ouro;T1
1633;2026-08-14 10:25:40.178;-1;10,416666666666666;169700,0;169650,0;154,82354165496744;0,01575703806718706;0,013892135134012426;True;-0,1483374397673162;2,6635882673628983;-0,6635882673628349;0;0,014217662314671616;1;190,0;1,2272035503710745;155,0;5,0;50,0;0,03225806451612903;0,3225806451612903;0,6451612903225806;190,0;0,42105263157894735;True;1634;169750,0;133,833;1635;169550,0;200,0;255,0;0,0;2,0;alvo;False;2026-08-14 10:29:25.475;55,0;False;False;True;False;False;bronze;T1
