i;data;lado;hora;preco_fecha;preco_meio;atr;incl_hma;curva;concava;incl_ema;folga_banda;dist_hma_ema;barras_colada;estic;n_ret;ret_pts;ret_atr;rng;pav_fav;pav_con;pav_fav_r;pav_con_r;corpo_r;rng_ret;pav_ret_con_r;aceito;i_ent;preco_ent;dur_s;i_sai;preco_sai;pts;mfe;mae;barras;motivo;parcial;data_sai;pav_tot;exaustao;ret_ok;geom_ok;e_prata;e_ouro;nivel;terco
1388;2026-03-09 16:28:00;1;16,466666666666665;183880,0;183930,0;151,43653193821564;0,1327657232801142;-0,0052360718219716775;False;0,43293416581973226;1,8054848723696018;0,1945151276304501;10;0,7341207857555535;2;295,0;1,948010801781677;145,0;5,0;40,0;0,034482758620689655;0,27586206896551724;0,6896551724137931;130,0;0,15384615384615385;True;1388;183880,0;60,0;1393;184180,0;300,0;315,0;-15,0;6;alvo;False;2026-03-09 16:29:00;45,0;False;True;True;True;True;ouro;T1
1414;2026-03-09 16:34:00;-1;16,566666666666666;184080,0;184030,0;142,86239512908816;0,04450515105793434;0,02494930896010426;True;0,09344259710626346;3,0942425401161233;-1,0942425401160445;0;0,17954169894537406;2;230,0;1,6099408090713845;140,0;0,0;40,0;0,0;0,2857142857142857;0,7142857142857143;115,0;0,043478260869565216;True;1414;184080,0;120,0;1421;184180,0;-100,0;180,0;-100,0;8;stop;False;2026-03-09 16:36:00;40,0;False;True;True;True;True;ouro;T1
1422;2026-03-09 16:36:00;-1;16,6;184080,0;184030,0;146,88817592264263;0,061337109876609036;-0,0060407092952324505;False;-0,002881995635963081;2,5337385356410222;-0,5337385356409261;0;0,02103856310512172;2;220,0;1,4977379807334599;160,0;0,0;60,0;0,0;0,375;0,625;115,0;0,13043478260869565;True;1422;184080,0;60,0;1423;184180,0;-100,0;35,0;-105,0;2;stop;False;2026-03-09 16:37:00;60,0;False;True;True;True;True;ouro;T1
1539;2026-03-10 09:01:00;1;9,016666666666667;184090,0;184140,0;164,0922925068009;0,06754046702483077;-0,004576441913654365;False;0,24777000969386406;1,8495624878897348;0,1504375121102631;10;0,42889953209073445;2;250,0;1,5235328617865376;140,0;5,0;35,0;0,03571428571428571;0,25;0,7142857142857143;120,0;0,125;True;1539;184090,0;60,0;1546;183990,0;-100,0;235,0;-120,0;8;stop;False;2026-03-10 09:02:00;40,0;False;True;True;True;True;ouro;T1
1599;2026-03-10 09:19:00;-1;9,316666666666666;183690,0;183640,0;147,7117970307692;0,019584833904592102;0,027777030180926355;True;0,13884693565192244;2,97446156741263;-0,9744615674125702;0;0,2530433522821613;2;210,0;1,421687395464127;130,0;10,0;20,0;0,07692307692307693;0,15384615384615385;0,7692307692307693;185,0;0,4594594594594595;True;1599;183690,0;0,0;1600;183790,0;-100,0;10,0;-110,0;2;stop;False;2026-03-10 09:19:00;30,0;False;True;True;True;True;ouro;T1
1707;2026-03-10 10:22:00;1;10,366666666666667;183690,0;183740,0;140,43131427452937;0,10449844917456043;0,02080271890781087;True;-0,05745857796730817;4,118604372996121;-2,1186043729962085;0;-0,06717212708632186;2;230,0;1,6378113470502218;135,0;0,0;35,0;0,0;0,25925925925925924;0,7407407407407407;195,0;0,48717948717948717;True;1707;183690,0;60,0;1708;183590,0;-100,0;15,0;-100,0;2;stop;False;2026-03-10 10:23:00;35,0;False;True;True;True;True;ouro;T1
1779;2026-03-10 10:57:00;1;10,95;183690,0;183740,0;156,27412597948822;0,014877254679445591;0,0021205947821551275;True;0,009243375975339386;2,6119817088515553;-0,6119817088515878;0;0,03935249805171205;2;265,0;1,6957381673968384;190,0;5,0;85,0;0,02631578947368421;0,4473684210526316;0,5263157894736842;185,0;0,4594594594594595;True;1779;183690,0;60,0;1780;183590,0;-100,0;55,0;-115,0;2;stop;False;2026-03-10 10:58:00;90,0;False;True;True;True;True;ouro;T1
1895;2026-03-10 12:37:00;-1;12,616666666666667;186090,0;186040,0;147,1620989125313;0,16932284744458687;-0,04170258155154367;False;0,1647532728954598;2,2113396498390503;-0,21133964983897618;1;0,07296472029418438;4;470,0;3,1937571118726282;155,0;0,0;55,0;0,0;0,3548387096774194;0,6451612903225806;125,0;0,16;True;1895;186090,0;240,0;1900;186190,0;-100,0;215,0;-110,0;6;stop;False;2026-03-10 12:41:00;55,0;False;True;True;True;True;ouro;T1
1981;2026-03-10 14:47:00;-1;14,783333333333333;187090,0;187040,0;145,81932545269862;0,28683076484618736;-0,02230078461479053;False;0,5456101568083368;2,118374183286492;-0,11837418328647915;1;0,9196437051818518;2;215,0;1,4744273389863023;170,0;5,0;65,0;0,029411764705882353;0,38235294117647056;0,5882352941176471;165,0;0,36363636363636365;True;1981;187090,0;60,0;1982;187190,0;-100,0;5,0;-100,0;2;stop;False;2026-03-10 14:48:00;70,0;False;True;True;True;True;ouro;T1
1988;2026-03-10 14:51:00;-1;14,85;186990,0;186940,0;134,87319244681464;0,22427795843171086;-0,01653495982309414;False;0,6051531359380312;1,0488157659936024;0,9511842340064129;0;1,019279512026562;2;215,0;1,5940899455225859;160,0;5,0;55,0;0,03125;0,34375;0,625;145,0;0,2413793103448276;True;1988;186990,0;300,0;1989;187090,0;-100,0;50,0;-100,0;2;stop;False;2026-03-10 14:56:00;60,0;False;True;True;True;True;ouro;T1
2046;2026-03-10 15:24:00;1;15,4;186390,0;186440,0;143,52325788676708;0,14563165685115662;-0,020669834764274673;False;0,19402583816967747;1,9227187230006082;0,07728127699946899;3;0,34417256153450115;2;290,0;2,020578436345111;125,0;5,0;20,0;0,04;0,16;0,8;115,0;0,08695652173913043;True;2046;186390,0;60,0;2047;186290,0;-100,0;0,0;-105,0;2;stop;False;2026-03-10 15:25:00;25,0;False;True;True;True;True;ouro;T1
2075;2026-03-10 15:37:00;-1;15,616666666666667;186690,0;186640,0;153,9908251198205;0,0226817521454456;0,00469026731558369;True;-0,03338092340127062;2,84597861524607;-0,8459786152460608;0;-0,2428427008795664;3;370,0;2,40274055101726;165,0;0,0;65,0;0,0;0,3939393939393939;0,6060606060606061;190,0;0,42105263157894735;True;2075;186690,0;180,0;2078;186390,0;300,0;315,0;-20,0;4;alvo;False;2026-03-10 15:40:00;65,0;False;True;True;True;True;ouro;T1
2085;2026-03-10 15:51:00;-1;15,85;186490,0;186440,0;157,1065891758235;0,1430358916070368;-0,022399246171579183;False;0,2884484411533667;2,046283533370101;-0,04628353337015859;2;0,2880374220409155;3;375,0;2,386914527056051;170,0;10,0;60,0;0,058823529411764705;0,35294117647058826;0,5882352941176471;190,0;0,4473684210526316;True;2085;186490,0;240,0;2090;186190,0;300,0;305,0;-5,0;6;alvo;False;2026-03-10 15:55:00;70,0;False;True;True;True;True;ouro;T1
2142;2026-03-10 17:01:00;-1;17,016666666666666;185590,0;185540,0;158,05844463688513;0,10268431310731818;-0,0006625322098881517;False;0,5892903372093243;1,6942000475989651;0,30579995240107705;0;0,9891814782739082;2;275,0;1,7398627490721552;165,0;5,0;60,0;0,030303030303030304;0,36363636363636365;0,6060606060606061;170,0;0,4117647058823529;True;2142;185590,0;0,0;2143;185690,0;-100,0;45,0;-100,0;2;stop;False;2026-03-10 17:01:00;65,0;False;True;True;True;True;ouro;T1
2163;2026-03-10 17:50:00;1;17,833333333333332;186090,0;186140,0;140,07893512276556;0,19969963747530536;-0,028684538071251497;False;0,38798387434057946;1,5198325395245096;0,48016746047558573;0;0,6625191667859072;2;210,0;1,4991547431164824;130,0;5,0;25,0;0,038461538461538464;0,19230769230769232;0,7692307692307693;145,0;0,27586206896551724;True;2163;186090,0;600,0;2166;185990,0;-100,0;185,0;-105,0;4;stop;False;2026-03-10 18:00:00;30,0;False;True;True;True;True;ouro;T1
