rule,n,n_per_day,precision,wilson_lo,wilson_hi,base_rate,edge,lift,beats_base_at_95,expectancy_R,expectancy_R_base,expectancy_R_delta,coverage
AggBalanceNorm_chg1 < mediana,1744,60.14,0.5636467889908257,0.5402562273756464,0.5867575706710415,0.5758096875895672,-0.012162898598741534,0.9788768774459884,False,0.014472202146713516,0.03717582191793065,-0.022703619771217137,0.4998566924620235
DurationRatio20_chg1 < mediana,1743,60.1,0.5633964429145152,0.5399981970775323,0.5865158497599142,0.5758096875895672,-0.012413244675052004,0.9784421051910123,False,0.02793403150195495,0.03717582191793065,-0.009241790415975702,0.4995700773860705
BuyShare_ratio1 < mediana,1662,57.31,0.562575210589651,0.538608304675395,0.586253506915815,0.5758096875895672,-0.0132344769999162,0.9770158833983535,False,0.014257935106626278,0.03717582191793065,-0.022917886811304376,0.4763542562338779
UpperWickNorm_chg1 > mediana,1587,54.72,0.5608065532451165,0.5362712247006111,0.5850482077306253,0.5758096875895672,-0.015003134344450664,0.9739442828632213,False,0.00024495699918858214,0.03717582191793065,-0.03693086491874207,0.4548581255374033
BodyNorm_ratio1 < mediana,1740,60.0,0.5597701149425287,0.5363385416967467,0.5829383467545897,0.5758096875895672,-0.01603957264703848,0.9721443160948147,False,-0.0019040462703975817,0.03717582191793065,-0.03907986818832823,0.49871023215821153
WickTotalNorm_lt_prev,336,11.59,0.5595238095238095,0.5060643589474332,0.611637535111446,0.5758096875895672,-0.016285878065757653,0.9717165611889356,False,0.04245455015516414,0.03717582191793065,0.005278728237233486,0.09630266552020636
BodyNorm_gt_prev,336,11.59,0.5595238095238095,0.5060643589474332,0.611637535111446,0.5758096875895672,-0.016285878065757653,0.9717165611889356,False,0.04245455015516414,0.03717582191793065,0.005278728237233486,0.09630266552020636
TradesNorm_chg1 < mediana,1744,60.14,0.5590596330275229,0.5356526226669215,0.582207027772798,0.5758096875895672,-0.01675005456204426,0.9709104328686051,False,0.023158025493984807,0.03717582191793065,-0.014017796423945846,0.4998566924620235
WickAsym_chg1 > mediana,1734,59.79,0.5588235294117647,0.5353481015628002,0.5820388915900856,0.5758096875895672,-0.01698615817780247,0.9705003952800633,False,0.00439840945548299,0.03717582191793065,-0.03277741246244766,0.49699054170249357
RangeRatio20_ratio1 > mediana,1743,60.1,0.5588066551921974,0.5353920599543253,0.5819625988767904,0.5758096875895672,-0.017003032397369777,0.9704710900774399,False,-0.00360316310697402,0.03717582191793065,-0.04077898502490467,0.4995700773860705
LogDurationResidual20_chg1 < mediana,1743,60.1,0.5582329317269076,0.5348164344907377,0.5813933008395864,0.5758096875895672,-0.01757675586265961,0.9694747131882432,False,0.015257435745298528,0.03717582191793065,-0.021918386172632125,0.4995700773860705
TradesPerQuantity_gt_prev,1453,50.1,0.5581555402615279,0.5325004318988361,0.5835039435940109,0.5758096875895672,-0.01765414732803927,0.9693403085975465,False,0.005397714471119957,0.03717582191793065,-0.0317781074468107,0.41645170535970194
WickTotalNorm_chg1 > mediana,1740,60.0,0.5580459770114943,0.5346086222889389,0.5812275866878398,0.5758096875895672,-0.01776371057807291,0.9691500317536603,False,-0.0019495489706074075,0.03717582191793065,-0.03912537088853806,0.49871023215821153
BodyNorm_chg1 < mediana,1740,60.0,0.5580459770114943,0.5346086222889389,0.5812275866878398,0.5758096875895672,-0.01776371057807291,0.9691500317536603,False,-0.0019495489706074075,0.03717582191793065,-0.03912537088853806,0.49871023215821153
AggTotalNorm_chg1 < mediana,1744,60.14,0.5579128440366973,0.5345020358910343,0.5810690776469432,0.5758096875895672,-0.017896843552869912,0.9689188217242592,False,0.020750990022117066,0.03717582191793065,-0.016424831895813587,0.4998566924620235
WickAsym_gt_prev,1779,61.34,0.5576166385609893,0.5344370575435208,0.5805479192485846,0.5758096875895672,-0.01819304902857788,0.9684044061420068,False,0.004233616582669709,0.03717582191793065,-0.032942205335260946,0.5098882201203784
UpperWickNorm_gt_prev,1779,61.34,0.5576166385609893,0.5344370575435208,0.5805479192485846,0.5758096875895672,-0.01819304902857788,0.9684044061420068,False,0.004233616582669709,0.03717582191793065,-0.032942205335260946,0.5098882201203784
AggImbalance_lt_prev,1771,61.07,0.5556182947487295,0.5323800032413458,0.578615817456118,0.5758096875895672,-0.020191392840837707,0.9649339125825372,False,0.0004913183073397102,0.03717582191793065,-0.036684503610590946,0.5075952995127544
SellShare_gt_prev,1784,61.52,0.554932735426009,0.5317774698338248,0.5778519291017408,0.5758096875895672,-0.020876952163558227,0.9637433120464636,False,-0.0006089223017474139,0.03717582191793065,-0.03778474421967807,0.5113212955001433
QuantityNorm_chg1 < mediana,1744,60.14,0.5544724770642202,0.531051028481519,0.5776544743512321,0.5758096875895672,-0.021337210525346983,0.9629439882912217,False,0.01399036359156643,0.03717582191793065,-0.023185458326364223,0.4998566924620235
AggBalanceNorm_lt_prev,1782,61.45,0.5538720538720538,0.5307006681548139,0.5768116666457641,0.5758096875895672,-0.02193763371751334,0.9619012423890473,False,-0.003011258349582456,0.03717582191793065,-0.04018708026751311,0.5107480653482374
AggImbalance_chg1 < mediana,1744,60.14,0.5527522935779816,0.5293259476884933,0.5759467497916444,0.5758096875895672,-0.023057394011585575,0.9599565715747028,False,-0.004088987368821072,0.03717582191793065,-0.041264809286751726,0.4998566924620235
SellShare_chg1 > mediana,1744,60.14,0.5504587155963303,0.5270262778285718,0.5736693458480818,0.5758096875895672,-0.02535097199323688,0.9559733492860112,False,-0.008039910299101801,0.03717582191793065,-0.045215732217032456,0.4998566924620235
AggBuyNorm_chg1 < mediana,1744,60.14,0.5498853211009175,0.5264514384785499,0.5730999167472327,0.5758096875895672,-0.02592436648864971,0.9549775437138384,False,0.002809620088222755,0.03717582191793065,-0.0343662018297079,0.4998566924620235
