Data	Abertura	Máxima	Mínima	Fechamento	Prior Cote Ajuste
10/02/2025 09:00	125100,00	126490,00	124860,00	125650,00	124786,00
07/02/2025 09:00	126385,00	126745,00	124320,00	124925,00	126446,00
06/02/2025 09:00	125950,00	126645,00	125400,00	126120,00	125813,00
05/02/2025 09:00	125550,00	126120,00	124845,00	125875,00	125423,00
04/02/2025 09:00	126500,00	126535,00	124965,00	125450,00	126227,00
03/02/2025 09:00	125715,00	126900,00	125465,00	126420,00	126665,00
31/01/2025 09:00	127310,00	128015,00	126505,00	126750,00	127465,00
30/01/2025 09:00	124450,00	127740,00	124245,00	127445,00	123869,00
29/01/2025 09:00	124860,00	125535,00	123750,00	123950,00	124571,00
28/01/2025 09:00	125250,00	125605,00	124485,00	124725,00	125530,00
27/01/2025 09:00	122350,00	125655,00	122190,00	125500,00	123147,00
24/01/2025 09:00	123350,00	123565,00	122790,00	123110,00	123136,00
23/01/2025 09:00	123800,00	124730,00	122830,00	123115,00	123719,00
22/01/2025 09:00	124230,00	124770,00	123610,00	123760,00	124142,00
21/01/2025 09:00	123440,00	124310,00	122875,00	124040,00	123740,00
20/01/2025 09:00	122910,00	124060,00	122245,00	123685,00	123089,00
17/01/2025 09:00	122565,00	123555,00	121810,00	122875,00	122045,00
16/01/2025 09:00	123150,00	123420,00	121595,00	121965,00	123673,00
15/01/2025 09:00	120270,00	123960,00	120270,00	123490,00	120272,00
14/01/2025 09:00	120230,00	120510,00	119055,00	120325,00	119932,00
13/01/2025 09:00	119785,00	120650,00	119565,00	119770,00	119890,00
10/01/2025 09:00	121110,00	121420,00	119655,00	120050,00	120843,00
09/01/2025 09:00	120775,00	121150,00	120475,00	120750,00	120643,00
08/01/2025 09:00	122200,00	122350,00	120370,00	120790,00	122368,00
07/01/2025 09:00	121060,00	122855,00	120915,00	122425,00	121058,00
06/01/2025 09:00	119925,00	121470,00	119825,00	121080,00	119615,00
03/01/2025 09:00	121265,00	121565,00	119480,00	119500,00	121401,00
02/01/2025 09:00	121790,00	122375,00	120300,00	121360,00	121576,00
30/12/2024 09:00	121505,00	122410,00	121410,00	121620,00	121433,00
27/12/2024 09:00	122505,00	123075,00	121305,00	121535,00	122572,00
26/12/2024 09:00	122205,00	123110,00	121660,00	122640,00	122326,00
23/12/2024 09:00	123450,00	123570,00	122095,00	122175,00	123723,00
20/12/2024 09:00	122600,00	123980,00	122370,00	123945,00	123033,00
19/12/2024 09:00	123850,00	123905,00	122800,00	122990,00	122767,00
18/12/2024 09:00	126755,00	127030,00	122045,00	123175,00	124990,00
17/12/2024 09:00	123525,00	125430,00	123495,00	124970,00	123629,00
16/12/2024 09:00	124810,00	125020,00	123320,00	123460,00	124757,00
13/12/2024 09:00	126305,00	126550,00	124590,00	125000,00	126175,00
12/12/2024 09:00	130260,00	130480,00	125950,00	126260,00	129846,00
11/12/2024 09:00	128260,00	131290,00	127525,00	130055,00	128477,00
10/12/2024 09:00	128260,00	128750,00	127860,00	128465,00	127472,00
09/12/2024 09:00	126740,00	127770,00	126505,00	127390,00	126062,00
06/12/2024 09:00	127965,00	128015,00	125985,00	126100,00	128216,00
05/12/2024 09:00	126640,00	128395,00	126270,00	128320,00	126443,00
04/12/2024 09:00	126335,00	127140,00	125980,00	126460,00	126420,00
03/12/2024 09:00	126155,00	126825,00	125700,00	126310,00	125651,00
02/12/2024 09:00	126310,00	126390,00	125100,00	125600,00	126233,00
29/11/2024 09:00	125645,00	126675,00	124405,00	126015,00	125178,00
28/11/2024 09:00	128250,00	128250,00	124785,00	125270,00	128116,00
27/11/2024 09:00	130600,00	130915,00	127875,00	128070,00	130723,00
26/11/2024 09:00	129450,00	130995,00	129310,00	130715,00	129716,00
25/11/2024 09:00	130295,00	130330,00	129555,00	129660,00	130115,00
22/11/2024 09:00	127760,00	130435,00	127685,00	130160,00	127767,00
21/11/2024 09:00	128900,00	129165,00	127350,00	127705,00	129195,00
19/11/2024 09:00	128390,00	129480,00	128045,00	129260,00	128723,00
18/11/2024 09:00	128850,00	129295,00	128105,00	128580,00	128667,00
14/11/2024 09:00	129065,00	129440,00	128350,00	128620,00	128780,00
13/11/2024 09:00	128800,00	129225,00	127820,00	128755,00	128712,00
12/11/2024 09:00	128520,00	129250,00	128230,00	128700,00	128926,00
11/11/2024 09:00	128450,00	129215,00	128230,00	128900,00	128941,00
08/11/2024 09:00	130100,00	130340,00	128025,00	128870,00	130931,00
07/11/2024 09:00	131150,00	132665,00	130605,00	130935,00	131595,00
06/11/2024 09:00	130655,00	132020,00	129780,00	130440,00	132128,00
05/11/2024 09:00	131925,00	132265,00	131130,00	131930,00	132061,00
04/11/2024 09:00	130000,00	132170,00	130000,00	131995,00	129545,00
01/11/2024 09:00	131465,00	131635,00	128995,00	129170,00	131341,00
31/10/2024 09:00	131940,00	132335,00	131030,00	131140,00	132340,00
30/10/2024 09:00	132250,00	132715,00	131885,00	132140,00	132480,00
29/10/2024 09:00	133125,00	133485,00	132330,00	132405,00	133031,00
28/10/2024 09:00	131600,00	133560,00	131355,00	133395,00	131748,00
25/10/2024 09:00	132300,00	132360,00	131480,00	131480,00	131956,00
24/10/2024 09:00	131315,00	132215,00	130610,00	132180,00	131059,00
23/10/2024 09:00	131510,00	131530,00	130430,00	130800,00	131896,00
22/10/2024 09:00	132050,00	132195,00	130960,00	132120,00	132382,00
21/10/2024 09:00	132140,00	133115,00	132010,00	132220,00	132631,00
18/10/2024 09:00	133470,00	133820,00	132120,00	132310,00	132885,00
17/10/2024 09:00	133340,00	133430,00	131940,00	133020,00	133721,00
16/10/2024 09:00	133190,00	134360,00	132910,00	133465,00	130979,00
15/10/2024 09:00	130610,00	131330,00	130205,00	130765,00	131131,00
14/10/2024 09:00	130100,00	131270,00	129420,00	131190,00	130105,00
11/10/2024 09:00	130340,00	130945,00	129375,00	130270,00	130547,00
10/10/2024 09:00	130240,00	130645,00	129895,00	130475,00	130116,00
09/10/2024 09:00	131750,00	131825,00	129860,00	130005,00	131710,00
08/10/2024 09:00	131385,00	131935,00	130600,00	131825,00	132247,00
07/10/2024 09:00	131910,00	133350,00	131850,00	132315,00	132176,00
04/10/2024 09:00	132150,00	132600,00	131335,00	132210,00	132037,00
03/10/2024 09:00	133875,00	133940,00	131540,00	131920,00	134043,00
02/10/2024 09:00	133720,00	135480,00	133645,00	134140,00	133047,00
01/10/2024 09:00	132445,00	133990,00	132370,00	133485,00	132581,00
30/09/2024 09:00	133715,00	134195,00	132455,00	132675,00	133339,00
27/09/2024 09:00	133600,00	134595,00	133105,00	133370,00	133682,00
26/09/2024 09:00	133300,00	134000,00	132745,00	133535,00	132269,00
25/09/2024 09:00	133370,00	133845,00	132165,00	132430,00	132901,00
24/09/2024 09:00	132590,00	133865,00	132335,00	132900,00	131337,00
23/09/2024 09:00	131400,00	131750,00	130850,00	131360,00	131814,00
20/09/2024 09:00	133740,00	134115,00	131610,00	131610,00	134004,00
19/09/2024 09:00	135750,00	136180,00	133670,00	133715,00	134682,00
18/09/2024 09:00	136040,00	136245,00	134450,00	134600,00	136011,00
17/09/2024 09:00	136550,00	136735,00	135140,00	136285,00	136250,00
16/09/2024 09:00	136240,00	136885,00	135850,00	136255,00	136081,00
13/09/2024 09:00	135250,00	137085,00	135095,00	136015,00	135239,00
12/09/2024 09:00	136285,00	136295,00	134725,00	135260,00	136022,00
11/09/2024 09:00	135900,00	136310,00	135015,00	135780,00	135617,00
10/09/2024 09:00	135740,00	136145,00	135035,00	135620,00	136059,00
09/09/2024 09:00	136500,00	136800,00	135850,00	135850,00	135916,00
06/09/2024 09:00	137800,00	138780,00	135650,00	135915,00	138081,00
05/09/2024 09:00	137850,00	138340,00	137270,00	138265,00	137814,00
04/09/2024 09:00	135880,00	138460,00	135755,00	137920,00	136040,00
03/09/2024 09:00	135695,00	136590,00	135600,00	136220,00	136383,00
02/09/2024 09:00	137250,00	137485,00	136125,00	136220,00	138132,00
30/08/2024 09:00	137800,00	138990,00	136500,00	138025,00	137683,00
29/08/2024 09:00	139315,00	139425,00	137400,00	137470,00	139123,00
28/08/2024 09:00	138260,00	139280,00	137520,00	139165,00	138725,00
27/08/2024 09:00	138750,00	139070,00	138460,00	138625,00	138849,00
26/08/2024 09:00	137965,00	138950,00	137770,00	138810,00	137705,00
23/08/2024 09:00	137760,00	138485,00	137320,00	137750,00	137122,00
22/08/2024 09:00	138725,00	138730,00	136740,00	137350,00	138598,00
21/08/2024 09:00	138590,00	139085,00	138260,00	138765,00	138272,00
20/08/2024 09:00	138050,00	138530,00	137405,00	138415,00	137999,00
19/08/2024 09:00	136355,00	138395,00	136325,00	138245,00	136149,00
16/08/2024 09:00	136200,00	137050,00	136030,00	136205,00	136372,00
15/08/2024 09:00	135410,00	136770,00	135355,00	136425,00	135415,00
14/08/2024 09:00	134670,00	136010,00	134480,00	135250,00	132564,00
13/08/2024 09:00	131520,00	132600,00	131480,00	132600,00	131375,00
12/08/2024 09:00	131000,00	131820,00	130905,00	131425,00	130859,00
09/08/2024 09:00	128835,00	131165,00	128635,00	130990,00	128796,00
08/08/2024 09:00	127400,00	129265,00	127395,00	129160,00	127730,00
07/08/2024 09:00	126900,00	127885,00	126705,00	127680,00	126416,00
06/08/2024 09:00	126050,00	127240,00	125345,00	126230,00	125495,00
05/08/2024 09:00	123790,00	126585,00	123130,00	126105,00	126276,00
02/08/2024 09:00	127315,00	128430,00	126090,00	126775,00	127741,00
01/08/2024 09:00	127980,00	129325,00	127515,00	127710,00	128123,00
31/07/2024 09:00	127400,00	128295,00	127055,00	128105,00	126715,00
30/07/2024 09:00	127520,00	127665,00	126425,00	126910,00	127570,00
29/07/2024 09:00	128115,00	128320,00	127120,00	127795,00	128155,00
26/07/2024 09:00	127100,00	128375,00	126600,00	128230,00	126560,00
25/07/2024 09:00	126745,00	126875,00	126185,00	126600,00	127107,00
24/07/2024 09:00	127005,00	127475,00	126845,00	127205,00	127254,00
23/07/2024 09:00	128465,00	128505,00	126700,00	126885,00	128693,00
22/07/2024 09:00	128400,00	128950,00	128135,00	128795,00	128371,00
19/07/2024 09:00	129040,00	129355,00	127900,00	127900,00	128526,00
18/07/2024 09:00	130225,00	130465,00	128380,00	129250,00	130338,00
17/07/2024 09:00	129980,00	130595,00	129670,00	130315,00	130165,00
16/07/2024 09:00	130200,00	130565,00	129730,00	130335,00	130398,00
15/07/2024 09:00	129950,00	130570,00	129750,00	130535,00	129959,00
12/07/2024 09:00	129420,00	130150,00	129065,00	130130,00	129390,00
11/07/2024 09:00	128400,00	129515,00	128325,00	129470,00	128342,00
10/07/2024 09:00	128625,00	129045,00	128060,00	128160,00	128359,00
09/07/2024 09:00	127675,00	128600,00	127110,00	128475,00	127652,00
08/07/2024 09:00	127600,00	127845,00	126790,00	127680,00	127547,00
05/07/2024 09:00	127600,00	128235,00	126760,00	127760,00	127498,00
04/07/2024 09:00	128000,00	128240,00	127370,00	127535,00	127121,00
03/07/2024 09:00	126725,00	128000,00	126655,00	127600,00	126400,00
02/07/2024 09:00	125700,00	126950,00	125545,00	126480,00	126075,00
01/07/2024 09:00	125600,00	126715,00	125055,00	125920,00	125401,00
28/06/2024 09:00	125835,00	126120,00	124700,00	125250,00	125791,00
27/06/2024 09:00	124050,00	126000,00	124050,00	125900,00	124233,00
26/06/2024 09:00	124150,00	124370,00	122860,00	124370,00	123872,00
25/06/2024 09:00	124035,00	124410,00	123520,00	124095,00	124211,00
24/06/2024 09:00	123090,00	124490,00	122820,00	124340,00	123091,00
21/06/2024 09:00	122100,00	123250,00	121700,00	123190,00	122157,00
20/06/2024 09:00	123270,00	123395,00	121770,00	122090,00	121979,00
19/06/2024 09:00	121500,00	122750,00	120650,00	122750,00	121322,00
18/06/2024 09:00	120550,00	121845,00	120275,00	121440,00	120888,00
17/06/2024 09:00	121500,00	121910,00	120395,00	120870,00	121498,00
14/06/2024 09:00	121300,00	122120,00	120590,00	121615,00	121473,00
13/06/2024 09:00	121830,00	122260,00	121025,00	121395,00	121897,00
12/06/2024 09:00	123500,00	124730,00	121325,00	121630,00	121720,00
11/06/2024 09:00	120500,00	121880,00	120315,00	121700,00	120884,00
10/06/2024 09:00	120695,00	121500,00	120515,00	121090,00	120834,00
07/06/2024 09:00	122950,00	123425,00	120385,00	120605,00	123122,00
06/06/2024 09:00	121700,00	123465,00	121385,00	123005,00	121579,00
05/06/2024 09:00	122305,00	122380,00	121410,00	121515,00	122013,00
04/06/2024 09:00	121720,00	122260,00	121120,00	122045,00	122323,00
03/06/2024 09:00	122860,00	122920,00	121730,00	122005,00	122627,00
31/05/2024 09:00	123350,00	123460,00	122215,00	122720,00	123078,00
29/05/2024 09:00	123720,00	123865,00	122865,00	123350,00	124200,00
28/05/2024 09:00	125415,00	126200,00	123840,00	123965,00	124959,00
27/05/2024 09:00	124810,00	125085,00	124550,00	125000,00	124854,00
24/05/2024 09:00	125650,00	125920,00	124510,00	124510,00	125318,00
23/05/2024 09:00	126150,00	126450,00	124970,00	125450,00	126231,00
22/05/2024 09:00	128000,00	128040,00	125600,00	125680,00	128134,00
21/05/2024 09:00	128600,00	128950,00	127865,00	128205,00	128588,00
20/05/2024 09:00	129350,00	129530,00	128165,00	128480,00	129064,00
17/05/2024 09:00	129350,00	129375,00	128420,00	129200,00	129181,00
16/05/2024 09:00	129170,00	129995,00	128700,00	129105,00	128973,00
15/05/2024 09:00	128230,00	129300,00	127610,00	129210,00	129489,00
14/05/2024 09:00	128715,00	129965,00	128510,00	129735,00	129261,00
13/05/2024 09:00	129270,00	129720,00	128650,00	129300,00	128638,00
10/05/2024 09:00	129600,00	130025,00	128525,00	128730,00	129279,00
09/05/2024 09:00	129600,00	129670,00	128385,00	129650,00	130526,00
08/05/2024 09:00	129900,00	131515,00	129150,00	130925,00	130379,00
07/05/2024 09:00	129670,00	130975,00	129600,00	130355,00	129771,00
06/05/2024 09:00	130415,00	130485,00	129480,00	129670,00	129958,00
03/05/2024 09:00	128450,00	130315,00	127845,00	130175,00	128498,00
02/05/2024 09:00	128175,00	129035,00	127880,00	128270,00	127350,00
30/04/2024 09:00	128320,00	128620,00	127115,00	127350,00	128648,00
29/04/2024 09:00	127990,00	128775,00	127720,00	128690,00	127870,00
26/04/2024 09:00	126750,00	128250,00	126250,00	128000,00	126056,00
25/04/2024 09:00	125915,00	127255,00	125040,00	125890,00	126253,00
24/04/2024 09:00	127040,00	127300,00	126005,00	126215,00	126597,00
23/04/2024 09:00	127025,00	127435,00	125760,00	126570,00	127093,00
22/04/2024 09:00	127295,00	127655,00	126125,00	127385,00	126824,00
19/04/2024 09:00	125385,00	127170,00	125350,00	126800,00	125810,00
18/04/2024 09:00	126370,00	126820,00	124990,00	125840,00	125907,00
17/04/2024 09:00	126690,00	127175,00	125280,00	125930,00	124393,00
16/04/2024 09:00	125180,00	125205,00	123755,00	124015,00	125446,00
15/04/2024 09:00	126565,00	126785,00	125075,00	125180,00	126037,00
12/04/2024 09:00	127750,00	127870,00	125725,00	125970,00	127502,00
11/04/2024 09:00	127950,00	128325,00	127160,00	127440,00	128195,00
10/04/2024 09:00	130600,00	131380,00	127915,00	128325,00	130237,00
09/04/2024 09:00	129350,00	130385,00	129235,00	130280,00	129228,00
08/04/2024 09:00	127350,00	129565,00	127020,00	128990,00	127093,00
05/04/2024 09:00	127885,00	128400,00	126735,00	127175,00	127886,00
04/04/2024 09:00	127940,00	130115,00	127555,00	127660,00	127791,00
03/04/2024 09:00	127585,00	128210,00	126590,00	127710,00	128009,00
02/04/2024 09:00	127650,00	128160,00	127085,00	127760,00	127504,00
01/04/2024 09:00	128890,00	129260,00	127305,00	127500,00	128794,00
28/03/2024 09:00	127945,00	129015,00	127815,00	128740,00	128382,00
27/03/2024 09:00	127800,00	128480,00	126830,00	128020,00	127656,00
26/03/2024 09:00	127650,00	127940,00	127105,00	127635,00	127685,00
25/03/2024 09:00	127750,00	127960,00	127295,00	127565,00	127780,00
22/03/2024 09:00	128835,00	128860,00	127625,00	127640,00	129072,00
21/03/2024 09:00	130330,00	130510,00	128830,00	128885,00	130092,00
20/03/2024 09:00	128460,00	130655,00	128170,00	130405,00	128542,00
19/03/2024 09:00	127845,00	128975,00	127600,00	128585,00	127894,00
18/03/2024 09:00	128200,00	128580,00	127270,00	127805,00	127774,00
15/03/2024 09:00	128930,00	129060,00	127460,00	127490,00	128857,00
14/03/2024 09:00	129550,00	129580,00	128270,00	129000,00	129330,00
13/03/2024 09:00	128940,00	129740,00	128480,00	129325,00	128969,00
12/03/2024 09:00	127870,00	129325,00	127805,00	128905,00	127465,00
11/03/2024 09:00	127695,00	128240,00	127235,00	127560,00	128367,00
08/03/2024 09:00	127500,00	128880,00	127100,00	128305,00	129697,00
07/03/2024 09:00	130580,00	130615,00	129370,00	129685,00	130340,00
06/03/2024 09:00	130175,00	130775,00	129880,00	130265,00	129596,00
05/03/2024 09:00	129700,00	130520,00	129270,00	129750,00	129856,00
04/03/2024 09:00	130680,00	130875,00	129740,00	129815,00	130772,00
01/03/2024 09:00	130970,00	131315,00	130230,00	130500,00	130638,00
29/02/2024 09:00	132200,00	132270,00	130270,00	130800,00	131785,00
28/02/2024 09:00	132900,00	133080,00	131420,00	131825,00	133534,00
27/02/2024 09:00	131850,00	133600,00	131830,00	133375,00	131423,00
26/02/2024 09:00	131235,00	131785,00	130860,00	131285,00	131216,00
23/02/2024 09:00	132260,00	132480,00	130860,00	131515,00	132029,00
22/02/2024 09:00	132950,00	133000,00	131820,00	132055,00	131981,00
21/02/2024 09:00	131520,00	132245,00	131215,00	132245,00	131977,00
20/02/2024 09:00	130395,00	132070,00	130085,00	132070,00	130972,00
19/02/2024 09:00	130465,00	131065,00	130085,00	131035,00	130801,00
16/02/2024 09:00	130180,00	131165,00	129690,00	130830,00	129846,00
15/02/2024 09:00	129465,00	129925,00	128985,00	129900,00	129100,00
14/02/2024 09:00	129420,00	129770,00	128765,00	129200,00	128118,00
09/02/2024 09:00	128600,00	129020,00	127575,00	128060,00	128221,00
08/02/2024 09:00	129835,00	130195,00	127955,00	128280,00	130096,00
07/02/2024 09:00	130650,00	130650,00	129555,00	130045,00	130820,00
06/02/2024 09:00	127995,00	131110,00	127870,00	131110,00	127851,00
05/02/2024 09:00	127320,00	128075,00	126610,00	127800,00	127476,00
02/02/2024 09:00	129035,00	129280,00	126860,00	127580,00	128799,00
01/02/2024 09:00	128485,00	128950,00	127545,00	128790,00	128162,00
31/01/2024 09:00	127595,00	130060,00	127530,00	127990,00	127836,00
30/01/2024 09:00	128820,00	129260,00	127495,00	127660,00	128946,00
29/01/2024 09:00	129630,00	129655,00	128320,00	129100,00	129456,00
26/01/2024 09:00	129125,00	129805,00	128370,00	129325,00	128760,00
25/01/2024 09:00	128740,00	129315,00	128400,00	128670,00	128378,00
24/01/2024 09:00	129760,00	130215,00	128250,00	128315,00	129026,00
23/01/2024 09:00	127600,00	129155,00	127480,00	129030,00	127243,00
22/01/2024 09:00	128450,00	128645,00	126580,00	127250,00	128483,00
19/01/2024 09:00	128690,00	128890,00	127295,00	128250,00	128163,00
18/01/2024 09:00	129730,00	130200,00	128040,00	128050,00	129393,00
17/01/2024 09:00	129600,00	130165,00	128980,00	129170,00	130208,00
16/01/2024 09:00	131945,00	132010,00	130015,00	130070,00	132680,00
15/01/2024 09:00	131695,00	132830,00	131260,00	132665,00	132107,00
12/01/2024 09:00	131580,00	133040,00	131380,00	132005,00	131817,00
11/01/2024 09:00	132050,00	132430,00	130950,00	131730,00	131976,00
10/01/2024 09:00	132700,00	133060,00	131595,00	131910,00	132711,00
09/01/2024 09:00	133490,00	133495,00	132360,00	132560,00	133794,00
08/01/2024 09:00	132840,00	134050,00	132305,00	134050,00	133414,00
05/01/2024 09:00	132310,00	134040,00	131840,00	133520,00	132609,00
04/01/2024 09:00	134650,00	134715,00	132390,00	132530,00	134398,00
03/01/2024 09:00	133925,00	135150,00	133620,00	134600,00	134206,00
02/01/2024 09:00	135250,00	135350,00	133550,00	134230,00	135790,00
28/12/2023 09:00	135780,00	136085,00	135425,00	135850,00	135959,00
27/12/2023 09:00	135400,00	136100,00	135070,00	136070,00	135383,00
26/12/2023 09:00	134760,00	135550,00	134520,00	135480,00	134582,00
22/12/2023 09:00	134100,00	134920,00	133910,00	134495,00	134093,00
21/12/2023 09:00	133375,00	134240,00	133270,00	134240,00	132654,00
